date_price,open,high,low,close,volume,rs_14,rsi_14
2023-05-26 20:00:00,0.464439,0.465733,0.462063,0.465733,1011388412.6005362,1.6077181752799055,61.65229780274616
2023-05-27 00:00:00,0.466174,0.470057,0.466174,0.470057,1052724018.8269242,1.9839055403202013,66.48687478583217
2023-05-27 04:00:00,0.469745,0.470271,0.467992,0.470271,901994653.4512854,2.0039556603241273,66.71056057158647
2023-05-27 08:00:00,0.471391,0.474193,0.471391,0.473698,989551070.2732321,2.3497373488749536,70.14691315019486
2023-05-27 12:00:00,0.474851,0.474851,0.472138,0.473455,940706913.2239608,2.289289675042262,69.59829936573915
2023-05-27 16:00:00,0.472789,0.473239,0.472299,0.472299,864363355.9646899,2.022708316536992,66.91708576282133
2023-05-27 20:00:00,0.471555,0.471555,0.469752,0.471366,809410466.3232832,1.8367997773405271,64.74901020552495
2023-05-28 00:00:00,0.471055,0.472336,0.470804,0.472336,759741391.0489581,1.939705814024694,65.98299070508284
2023-05-28 04:00:00,0.472216,0.473236,0.472216,0.472946,752406189.7098453,2.00939792768709,66.77076199196554
2023-05-28 08:00:00,0.473624,0.473624,0.472353,0.472353,578503043.4573544,1.872758816519791,65.19025564382562
2023-05-28 12:00:00,0.473811,0.473811,0.472789,0.473761,560668919.2747014,2.0466356502134926,67.17690873439608
2023-05-28 16:00:00,0.473178,0.473294,0.472854,0.472854,537427435.1446506,1.8263369456272935,64.61851437964151
2023-05-28 20:00:00,0.472711,0.478264,0.472711,0.478264,609004213.0670724,2.5177635243833176,71.57284754735453
2023-05-29 00:00:00,0.47772,0.483292,0.47772,0.483221,706402524.1373593,3.2000274474959323,76.19063178750885
2023-05-29 04:00:00,0.483565,0.483617,0.482777,0.483494,761092578.2528559,3.2404925661957678,76.41783390986768
2023-05-29 08:00:00,0.481952,0.481952,0.479758,0.480313,778850375.0148914,2.1491964015672536,68.2458674377269
2023-05-29 12:00:00,0.481333,0.481333,0.478636,0.478636,853320620.2847366,1.8042294814974356,64.33958038747926
2023-05-29 16:00:00,0.480364,0.481246,0.480364,0.481118,925738414.4057244,2.060061409880328,67.3209172609674
2023-05-29 20:00:00,0.479388,0.485924,0.479388,0.485924,1033760840.1395298,2.5935454323595555,72.17232900424496
2023-05-30 00:00:00,0.490401,0.494622,0.488889,0.494622,1145216727.3080325,3.633326097319059,78.41723248060133
2023-05-30 04:00:00,0.493765,0.494015,0.491499,0.491909,1243802381.3570228,2.6928159554746127,72.92039429916629
2023-05-30 08:00:00,0.497349,0.501973,0.497349,0.500452,1444778850.4559608,3.5706337912650494,78.12119619140998
2023-05-30 12:00:00,0.501874,0.503243,0.500909,0.502829,1570711726.7548697,3.8336653505212435,79.31176596881777
2023-05-30 16:00:00,0.502795,0.502795,0.497566,0.497566,1687095823.925885,2.356008515583514,70.20269777753742
2023-05-30 20:00:00,0.502494,0.524266,0.502494,0.523298,2268240603.536205,4.38548602768506,81.43157377329882
2023-05-31 00:00:00,0.522888,0.524623,0.51774,0.522328,2389465868.2509184,4.051674261312585,80.20458271313463
2023-05-31 04:00:00,0.522319,0.522638,0.519083,0.522544,2428527245.7087693,4.069927948738169,80.2758538166428
2023-05-31 08:00:00,0.52686,0.52686,0.514806,0.517504,2426499716.7425327,2.790139884613826,73.61574953843981
2023-05-31 12:00:00,0.510691,0.510691,0.506179,0.506686,2533409315.1170826,1.6157275735224192,61.76971905933732
2023-05-31 16:00:00,0.512201,0.513635,0.509861,0.512945,2538164563.6693554,1.877990725066224,65.25353638945485
2023-05-31 20:00:00,0.506217,0.514459,0.503009,0.514459,1928405859.0529037,1.9463099424408665,66.05923953908422
2023-06-01 00:00:00,0.515407,0.519376,0.515407,0.519376,1728394882.8431637,2.185257116794872,68.60536015358664
2023-06-01 04:00:00,0.519347,0.519347,0.504251,0.504251,1757728713.8477972,1.2197535923759968,54.94995465106502
2023-06-01 08:00:00,0.509347,0.509347,0.504535,0.504535,1549350420.995779,1.2286878600559492,55.13054932802945
2023-06-01 12:00:00,0.506601,0.50778,0.504383,0.506353,1366437134.0808008,1.290279133346903,56.337199888004555
2023-06-01 16:00:00,0.505716,0.506593,0.504436,0.504436,1270161843.7357473,1.2059347967727252,54.66774442005283
2023-06-01 20:00:00,0.505918,0.509489,0.505918,0.509489,1250572016.3837712,1.391494693206297,58.18514660137959
2023-06-02 00:00:00,0.508424,0.510282,0.508424,0.510282,1184491773.5746508,1.4228558947804668,58.72639383323253
2023-06-02 04:00:00,0.50846,0.516054,0.50846,0.516054,1072411138.0290653,1.6686834218738194,62.52833918764898
2023-06-02 08:00:00,0.517063,0.519518,0.517063,0.51724,1062266633.9487367,1.723080248195293,63.27688100037652
2023-06-02 12:00:00,0.516476,0.516476,0.51477,0.5162,1054080447.5444932,1.6388909382339238,62.10529258669366
2023-06-02 16:00:00,0.516401,0.517535,0.515052,0.516902,1106629148.0065188,1.6744082348341507,62.60855067020038
2023-06-02 20:00:00,0.520071,0.52322,0.51858,0.52322,1137503907.5514812,2.0186528018825167,66.87263936493883
2023-06-03 00:00:00,0.527048,0.527048,0.524611,0.525767,1172447803.4803495,2.1681045852098886,68.43538547722062
2023-06-03 04:00:00,0.525913,0.525913,0.521973,0.522943,1043514397.6859025,1.8397902502560362,64.78613165497558
2023-06-03 08:00:00,0.524029,0.527005,0.524029,0.527005,1023096930.9106153,2.074358662174937,67.47289077545182
2023-06-03 12:00:00,0.524717,0.524717,0.523371,0.52417,963741852.045805,1.7634514098027119,63.81336771644586
2023-06-03 16:00:00,0.523776,0.523776,0.520663,0.522152,855374778.307981,1.5817202267250499,61.2661360573328
2023-06-03 20:00:00,0.521186,0.522378,0.520082,0.520688,805175379.9174443,1.4638592901905618,59.41326665928811
2023-06-04 00:00:00,0.521863,0.523019,0.520643,0.520643,735045062.6217449,1.460257438991256,59.35384711568983
2023-06-04 04:00:00,0.519972,0.523534,0.518748,0.523534,733674855.4782276,1.6304915923533372,61.984292103159234
2023-06-04 08:00:00,0.522719,0.524203,0.522534,0.524203,625664182.979634,1.6729153765214189,62.58766705508581
2023-06-04 12:00:00,0.524633,0.525851,0.524633,0.525851,640978929.9580956,1.7854601101452072,64.09928843145883
2023-06-04 16:00:00,0.525219,0.530748,0.525219,0.530748,740395977.4746716,2.1456095615912414,68.20965919577957
2023-06-04 20:00:00,0.536814,0.538159,0.533985,0.535832,805107123.4729816,2.5482736315260937,71.81728063148542
2023-06-05 00:00:00,0.538992,0.543539,0.538992,0.543025,1044713825.6791098,3.161798372350697,75.97192582313465
2023-06-05 04:00:00,0.537624,0.540573,0.534438,0.534438,1233471326.7675877,1.7675863816325657,63.867433131026175
2023-06-05 08:00:00,0.53051,0.536928,0.53051,0.536928,1424703426.431981,1.9052874182084065,65.57999756813504
2023-06-05 12:00:00,0.534805,0.535398,0.532889,0.532889,1525874066.211979,1.5358470373668196,60.565444789667474
2023-06-05 16:00:00,0.534747,0.537461,0.531351,0.537461,1730067736.8621106,1.7722216965369673,63.927848871207146
2023-06-05 20:00:00,0.518772,0.518772,0.499651,0.502865,2326809579.734418,0.6056357237796457,37.719372757476215
2023-06-06 00:00:00,0.504471,0.508497,0.504471,0.506238,2324288258.5782566,0.6747509664298604,40.289629918426414
2023-06-06 04:00:00,0.512256,0.512256,0.505461,0.510134,2284091654.350696,0.7607237775569868,43.20517432964385
2023-06-06 08:00:00,0.507053,0.513356,0.507053,0.511072,2269555697.27326,0.7830147852122034,43.91521549379714
2023-06-06 12:00:00,0.508421,0.512086,0.508421,0.512086,2234325836.771206,0.808965510542159,44.71978629928144
2023-06-06 16:00:00,0.509533,0.512918,0.500979,0.512918,2274877554.8761516,0.8318963289796709,45.4117580683739
2023-06-06 20:00:00,0.512078,0.517353,0.512078,0.517353,1786318617.5351832,0.9635322865226812,49.07137474317009
2023-06-07 00:00:00,0.52935,0.532258,0.525886,0.532258,1788963243.7072139,1.4399606146902346,59.01573189422342
2023-06-07 04:00:00,0.531714,0.531714,0.527224,0.529506,1740252881.7725916,1.315353931435614,56.81005886733009
2023-06-07 08:00:00,0.528502,0.532338,0.528502,0.532257,1828537423.0202107,1.408511376026375,58.48057808845287
2023-06-07 12:00:00,0.527843,0.529825,0.527843,0.528475,1666588082.4168556,1.2377926767132483,55.31310784926032
2023-06-07 16:00:00,0.531506,0.531506,0.524347,0.524347,1790531921.4635463,1.083435556950355,52.00235511657688
2023-06-07 20:00:00,0.520395,0.520395,0.511905,0.516547,1884253943.6167293,0.8641510225829022,46.35627758235837
2023-06-08 00:00:00,0.519275,0.525725,0.518268,0.518268,1857008228.8556283,0.9122433582329494,47.70540079563555
2023-06-08 04:00:00,0.520862,0.522096,0.518664,0.522096,1814984024.7249355,1.0274431281412055,50.676791564712495
2023-06-08 08:00:00,0.520115,0.523029,0.520115,0.521711,1681558473.6995773,1.014781267273919,50.3668206448514
2023-06-08 12:00:00,0.521132,0.521768,0.518684,0.521272,1541451553.9278717,0.9996534013290193,49.991333531332224
2023-06-08 16:00:00,0.520741,0.526014,0.520741,0.526014,1392283179.0085652,1.1730685124513465,53.982122778451085
2023-06-08 20:00:00,0.526048,0.526048,0.520891,0.522883,1176240134.1473608,1.044297693245726,51.08344526807626
2023-06-09 00:00:00,0.524501,0.526885,0.524501,0.526675,1066147795.0472884,1.1874716493762207,54.28512180785703
2023-06-09 04:00:00,0.525199,0.52637,0.524245,0.525563,1024559491.8713924,1.1361024650809044,53.18576630348465
2023-06-09 08:00:00,0.526193,0.526642,0.523689,0.523689,994808516.9349782,1.0533993357746718,51.3002667051737
2023-06-09 12:00:00,0.524269,0.53015,0.524269,0.528466,1031337976.124715,1.2532358191349944,55.61938118026657
2023-06-09 16:00:00,0.529831,0.538258,0.529831,0.533035,1210174292.8802657,1.4590737363122774,59.33428163485497
2023-06-09 20:00:00,0.533228,0.535274,0.532974,0.535274,1280576415.9078383,1.5677020399612667,61.05467128050867
2023-06-10 00:00:00,0.534002,0.540311,0.534002,0.539354,1400687394.716791,1.780875802438686,64.04010567019746
2023-06-10 04:00:00,0.538716,0.538716,0.528977,0.528977,1531138454.1530254,1.1243692670046612,52.92720453398435
2023-06-10 08:00:00,0.525012,0.525012,0.486993,0.486993,2381363343.6784782,0.43141942722475557,30.139274276945798
2023-06-10 12:00:00,0.492184,0.496035,0.492184,0.496035,2472091418.146327,0.5743608844099749,36.482161751956184
2023-06-10 16:00:00,0.496916,0.496916,0.492364,0.494937,2296416875.346014,0.5638213305388982,36.05407596944617
2023-06-10 20:00:00,0.492416,0.504912,0.49144,0.504912,2466465257.9707904,0.7433495071864729,42.63915549476577
2023-06-11 00:00:00,0.508083,0.512831,0.506761,0.512831,2377566256.8370676,0.8968376184817112,47.280674410051425
2023-06-11 04:00:00,0.510823,0.510823,0.509646,0.50988,2204059674.2974944,0.8448005886729268,45.793599257285656
2023-06-11 08:00:00,0.508818,0.510046,0.506397,0.510046,1232869475.894019,0.8483155637088059,45.89668454701463
2023-06-11 12:00:00,0.508004,0.50925,0.507027,0.50925,1070394331.0332934,0.8331919022083492,45.450337261726226
2023-06-11 16:00:00,0.511857,0.511857,0.509347,0.509654,975684966.3790787,0.8429362436719956,45.73876315940644
2023-06-11 20:00:00,0.510637,0.524604,0.510637,0.524604,902654162.7679293,1.2312627227924895,55.1823283836127
2023-06-12 00:00:00,0.528793,0.528793,0.521912,0.521912,924538107.3721211,1.145037327130268,53.380764644415436
