date_price,open,high,low,close,volume,macd,macds,macdh
2023-05-13 04:00:00,0.427312,0.427312,0.427312,0.427312,1253670650.615475,0.0,0.0,0.0
2023-05-13 08:00:00,0.428174,0.428174,0.42709,0.427271,827495973.032202,-9.198717949021606e-07,-5.110398860567559e-07,-4.0883190884540477e-07
2023-05-13 12:00:00,0.428454,0.428747,0.428367,0.428747,695402623.1764895,4.459857243183096e-05,1.7976506145864436e-05,2.6622066285966526e-05
2023-05-13 16:00:00,0.427917,0.427917,0.425801,0.426301,608281184.6400888,-2.4103642953965387e-05,3.7217130903665295e-06,-2.7825356044331918e-05
2023-05-13 20:00:00,0.426695,0.428147,0.426299,0.428147,480013365.38676494,1.2528631617214625e-05,6.341572242808251e-06,6.187059374406374e-06
2023-05-14 00:00:00,0.426704,0.426704,0.425686,0.425992,401383427.9821559,-5.7834961854907885e-05,-1.105383664394367e-05,-4.6781125210964215e-05
2023-05-14 04:00:00,0.425562,0.425613,0.423655,0.425613,400964522.00299317,-0.00011913297140081491,-3.840578236196108e-05,-8.072718903885383e-05
2023-05-14 08:00:00,0.427222,0.427758,0.427169,0.427758,380016949.4091078,-5.630387935845471e-05,-4.270703164400712e-05,-1.3596847714447592e-05
2023-05-14 12:00:00,0.426797,0.427552,0.426783,0.427166,362150259.0270548,-4.131050189681851e-05,-4.238442634418675e-05,1.0739244473682394e-06
2023-05-14 16:00:00,0.427314,0.429145,0.427314,0.429145,367103459.80881995,7.186341057929813e-05,-1.6786278795494372e-05,8.864968937479249e-05
2023-05-14 20:00:00,0.431027,0.431027,0.426413,0.426413,392826025.7146381,7.087989050191812e-06,-1.1562725406898555e-05,1.8650714457090365e-05
2023-05-15 00:00:00,0.425761,0.427468,0.425761,0.427468,385992109.526193,1.7453628457009263e-05,-5.33122949582553e-06,2.278485795283479e-05
2023-05-15 04:00:00,0.42655,0.429092,0.423505,0.429092,481758840.840274,0.00011664632570040911,2.0483459054866487e-05,9.616286664554263e-05
2023-05-15 08:00:00,0.428687,0.430735,0.427867,0.427867,613120716.7956654,0.00011838207928033251,4.0963923449736154e-05,7.741815583059636e-05
2023-05-15 12:00:00,0.426401,0.429161,0.426401,0.427573,687860508.0605507,0.00010073422009282407,5.3353916918745557e-05,4.738030317407851e-05
2023-05-15 16:00:00,0.426183,0.42668,0.426183,0.42668,740328478.6644222,3.191685889147866e-05,4.89423301860067e-05,-1.7025471294528042e-05
2023-05-15 20:00:00,0.426637,0.426937,0.426637,0.42679,776371988.3966737,-1.4154757179030142e-05,3.6032202481400485e-05,-5.018695966043063e-05
2023-05-16 00:00:00,0.42841,0.429354,0.427957,0.428908,825806498.1413949,8.427520867182459e-05,4.585780605790872e-05,3.841740261391587e-05
2023-05-16 04:00:00,0.428405,0.428405,0.422718,0.425039,838149318.9626894,-8.92972353587207e-05,1.8431543678479922e-05,-0.00010772877903720062
2023-05-16 08:00:00,0.42488,0.425979,0.424693,0.424693,776894762.0029932,-0.0002445539296957455,-3.4779027109706204e-05,-0.0002097749025860393
2023-05-16 12:00:00,0.426262,0.426262,0.421671,0.421671,839868526.5434452,-0.0005615117412967607,-0.00014110626562560056,-0.00042040547567116017
2023-05-16 16:00:00,0.422122,0.42216,0.421878,0.421878,848629557.9818432,-0.0007863284488801026,-0.00027110996022970034,-0.0005152184886504023
2023-05-16 20:00:00,0.422104,0.423668,0.422104,0.423668,836803696.9094476,-0.0008297534255662375,-0.00038350209938561766,-0.0004462513261806199
2023-05-17 00:00:00,0.423788,0.436946,0.423788,0.436946,1063961406.8159419,5.9134506580793555e-05,-0.00029455473614543035,0.0003536892427262239
2023-05-17 04:00:00,0.44081,0.455668,0.44081,0.454799,1373168953.6966746,0.001990553877646517,0.00016420011343336292,0.001826353764213154
2023-05-17 08:00:00,0.459394,0.459394,0.449017,0.449017,1543301810.1905954,0.0030647464653570933,0.0007460679715111943,0.002318678493845899
2023-05-17 12:00:00,0.4495,0.4495,0.445164,0.445164,1621540021.8957093,0.0035927732169795945,0.0013167889392322208,0.0022759842777473737
2023-05-17 16:00:00,0.445788,0.446723,0.440349,0.440349,1721499374.548424,0.0036183213481411625,0.0017779875087879373,0.0018403338393532251
2023-05-17 20:00:00,0.441012,0.447619,0.441012,0.447619,1803067726.0531185,0.004120245482448437,0.002247165120709204,0.0018730803617392328
2023-05-18 00:00:00,0.448925,0.448925,0.446769,0.447691,1641651715.4635224,0.004469486922239585,0.0026921803832268437,0.0017773065390127413
2023-05-18 04:00:00,0.448733,0.448733,0.444189,0.446752,1340052063.1883404,0.00462179504007959,0.0030784858930437923,0.0015433091470357981
2023-05-18 08:00:00,0.44812,0.448163,0.445419,0.445419,1191082399.1997468,0.004589212005951138,0.0033808706895432504,0.0012083413164078872
2023-05-18 12:00:00,0.447774,0.465714,0.445823,0.465714,1392985554.8078525,0.006013598932941733,0.003907750287842463,0.0021058486450992696
2023-05-18 16:00:00,0.467175,0.468088,0.464844,0.464844,1402331722.9382207,0.006993085206094707,0.004525130320360428,0.002467954885734279
2023-05-18 20:00:00,0.461231,0.462895,0.453762,0.453762,1461207184.9351132,0.006849066662456105,0.00499010620540669,0.0018589604570494146
2023-05-19 00:00:00,0.458272,0.463218,0.458272,0.463218,1511866848.49897,0.007368646234731324,0.005465968637459807,0.0019026775972715172
2023-05-19 04:00:00,0.460764,0.464801,0.460367,0.464801,1591180146.8970478,0.007809948261945032,0.005934886300342247,0.0018750619616027852
2023-05-19 08:00:00,0.466759,0.467667,0.464005,0.464005,1635114960.5614257,0.008005126386344097,0.006349020329815427,0.0016561060565286698
2023-05-19 12:00:00,0.461594,0.464676,0.461594,0.464676,1330143254.1280918,0.008117005237012531,0.006702676072394087,0.0014143291646184445
2023-05-19 16:00:00,0.464639,0.468628,0.464639,0.468628,1356857207.7112026,0.008413296464401865,0.007044845632931559,0.001368450831470306
2023-05-19 20:00:00,0.466107,0.469249,0.466107,0.46833,1265398554.77653,0.008525875369364555,0.0073410830815869715,0.0011847922877775835
2023-05-20 00:00:00,0.465793,0.46901,0.465793,0.46901,1203165079.3727944,0.008568522122081479,0.007586591775255718,0.0009819303468257606
2023-05-20 04:00:00,0.468877,0.468877,0.465353,0.465888,1088398186.80221,0.008263071065352068,0.007721896841660638,0.0005411742236914301
2023-05-20 08:00:00,0.465832,0.465832,0.464371,0.464736,955478199.7213597,0.007840227165966662,0.007745564195095129,9.466297087153304e-05
2023-05-20 12:00:00,0.465724,0.466532,0.465118,0.466532,863775336.3183813,0.007558466293677069,0.007708142984887936,-0.00014967669121086769
2023-05-20 16:00:00,0.468377,0.468553,0.467638,0.468553,626781413.7883089,0.007408197133065231,0.00764815172413305,-0.00023995459106781938
2023-05-20 20:00:00,0.467684,0.469203,0.467055,0.468792,551711079.2132924,0.007224341240754606,0.007563387264569093,-0.0003390460238144868
2023-05-21 00:00:00,0.46851,0.471196,0.468403,0.471196,513258753.6280495,0.007185067209031115,0.007487721566060034,-0.0003026543570289189
2023-05-21 04:00:00,0.469389,0.470775,0.469389,0.470049,477534617.79153734,0.00698259768549625,0.007386694987572891,-0.0004040973020766406
2023-05-21 08:00:00,0.468966,0.470967,0.468966,0.470967,451263802.12529945,0.006815973963815003,0.007272549153677531,-0.00045657518986252834
2023-05-21 12:00:00,0.47008,0.470236,0.468265,0.468265,457686668.39715785,0.006395966178193324,0.007097230556796188,-0.0007012643786028635
2023-05-21 16:00:00,0.46741,0.46741,0.466145,0.46733,496120686.26056945,0.005920580178690793,0.006861898331559906,-0.0009413181528691132
2023-05-21 20:00:00,0.460536,0.460536,0.457615,0.459618,553589504.7413003,0.0048750406900288645,0.006464523899436782,-0.0015894832094079173
2023-05-22 00:00:00,0.460073,0.462021,0.460073,0.460079,577572180.6831025,0.004036624330611305,0.005978941146951736,-0.0019423168163404314
2023-05-22 04:00:00,0.458641,0.459234,0.454388,0.459234,718603433.176951,0.003267280402444228,0.005436606461656536,-0.002169326059212308
2023-05-22 08:00:00,0.45815,0.464734,0.45815,0.463195,859170294.1035606,0.0029393566859576836,0.00493715463784564,-0.0019977979518879564
2023-05-22 12:00:00,0.462636,0.46326,0.460056,0.46326,929264571.4494762,0.002654046635407137,0.004480531670614461,-0.0018264850352073241
2023-05-22 16:00:00,0.463118,0.463118,0.460419,0.460419,978489761.7584771,0.0021760435493137775,0.004019632942721128,-0.0018435893934073506
2023-05-22 20:00:00,0.457727,0.460114,0.456272,0.460114,991799539.9449989,0.0017526665433910127,0.003566238794324467,-0.0018135722509334544
2023-05-23 00:00:00,0.460883,0.462324,0.460883,0.462324,991747009.4347131,0.0015756803705078704,0.003168126499455831,-0.0015924461289479608
2023-05-23 04:00:00,0.462482,0.463985,0.462206,0.462206,972222148.6767118,0.0014097186806885653,0.002816444504541507,-0.0014067258238529418
2023-05-23 08:00:00,0.466006,0.466871,0.462526,0.462526,953949104.2095829,0.0012889469146147303,0.0025109446869228023,-0.001221997772308072
2023-05-23 12:00:00,0.46277,0.46277,0.461652,0.461652,954089001.3637303,0.001110415933187503,0.0022308387163940332,-0.0011204227832065303
2023-05-23 16:00:00,0.461775,0.462001,0.460502,0.461485,911159622.2767638,0.000944654272045875,0.0019736016660540884,-0.0010289473940082133
2023-05-23 20:00:00,0.461214,0.461214,0.460363,0.46055,873364835.5273116,0.0007298981506873026,0.0017248608380710127,-0.0009949626873837101
2023-05-24 00:00:00,0.463456,0.466091,0.463456,0.466091,890059248.8601235,0.0009927902411636658,0.001578446659869915,-0.0005856564187062493
2023-05-24 04:00:00,0.465933,0.465933,0.4622,0.463218,886383623.4890529,0.0009594633165053712,0.0014546499514102782,-0.000495186634904907
2023-05-24 08:00:00,0.457695,0.460213,0.457695,0.458781,894692648.2552342,0.0005702178345237674,0.0012777634825536805,-0.0007075456480299131
2023-05-24 12:00:00,0.459411,0.459411,0.45542,0.45542,945709705.8381916,-8.113583684743464e-06,0.0010205880164080707,-0.0010287016000928141
2023-05-24 16:00:00,0.456129,0.456129,0.451039,0.452042,1083666450.6525764,-0.0007294282449128442,0.0006705847065506835,-0.0014000129514635277
2023-05-24 20:00:00,0.451651,0.451651,0.449878,0.45144,1134875133.4415948,-0.0013340468035670794,0.00026965835174903944,-0.0016037051553161189
2023-05-25 00:00:00,0.453294,0.45521,0.453294,0.454522,1119381536.2608764,-0.0015475543846334983,-9.378423380243964e-05,-0.0014537701508310586
2023-05-25 04:00:00,0.454365,0.454365,0.449972,0.452633,1111645855.944876,-0.0018473602685923352,-0.0004444994703081189,-0.0014028607982842162
2023-05-25 08:00:00,0.45299,0.453919,0.451714,0.451714,1049315365.5700936,-0.002134259462635346,-0.0007824514915514854,-0.001351807971083861
2023-05-25 12:00:00,0.450401,0.450401,0.448277,0.449561,977156644.6283174,-0.0025059484023028933,-0.0011271508922879217,-0.0013787975100149716
2023-05-25 16:00:00,0.451452,0.452118,0.450686,0.451006,848594157.263037,-0.0026536152651272515,-0.0014324437800248757,-0.0012211714851023759
2023-05-25 20:00:00,0.449533,0.449854,0.448487,0.449854,833067078.9500406,-0.0028307216456769924,-0.0017120993628058586,-0.0011186222828711337
2023-05-26 00:00:00,0.452332,0.454628,0.452332,0.454628,820730996.6239922,-0.002557247694707221,-0.0018811290338525309,-0.0006761186608546901
2023-05-26 04:00:00,0.454147,0.462698,0.454147,0.46234,910695270.9786506,-0.0016999468138134133,-0.0018448925890444039,0.00014494577523099057
2023-05-26 08:00:00,0.464797,0.465307,0.461553,0.461553,956578174.5259941,-0.0010715680313492237,-0.0016902276747726753,0.0006186596434234516
2023-05-26 12:00:00,0.461534,0.465045,0.461534,0.463567,972233837.020384,-0.0004066769744497378,-0.0014335175310795473,0.0010268405566298095
2023-05-26 16:00:00,0.466693,0.466693,0.464565,0.464956,1013315094.1451077,0.00022948967116981356,-0.0011009160868686776,0.0013304057580384911
2023-05-26 20:00:00,0.464439,0.465733,0.462063,0.465733,1011388412.6005362,0.0007871707099214031,-0.0007232987240946379,0.001510469434016041
2023-05-27 00:00:00,0.466174,0.470057,0.466174,0.470057,1052724018.8269242,0.0015595546803402471,-0.0002667280399034564,0.0018262827202437035
2023-05-27 04:00:00,0.469745,0.470271,0.467992,0.470271,901994653.4512854,0.0021639599689265987,0.00021940956467709892,0.0019445504042494997
2023-05-27 08:00:00,0.471391,0.474193,0.471391,0.473698,989551070.2732321,0.0028858635165001645,0.000752700357511746,0.0021331631589884183
2023-05-27 12:00:00,0.474851,0.474851,0.472138,0.473455,940706913.2239608,0.00339919313793019,0.0012819989155566692,0.002117194222373521
2023-05-27 16:00:00,0.472789,0.473239,0.472299,0.472299,864363355.9646899,0.003670506475128954,0.0017597004288871661,0.0019108060462417879
2023-05-27 20:00:00,0.471555,0.471555,0.469752,0.471366,809410466.3232832,0.0037668812788287376,0.0021611365998274548,0.0016057446790012828
2023-05-28 00:00:00,0.471055,0.472336,0.470804,0.472336,759741391.0489581,0.0038767623026924047,0.0025042617410514,0.0013725005616410046
2023-05-28 04:00:00,0.472216,0.473236,0.472216,0.472946,752406189.7098453,0.0039672846844173715,0.0027968663301686835,0.001170418354248688
2023-05-28 08:00:00,0.473624,0.473624,0.472353,0.472353,578503043.4573544,0.0039457212222633875,0.003026637308866605,0.0009190839133967825
2023-05-28 12:00:00,0.473811,0.473811,0.472789,0.473761,560668919.2747014,0.003996093968867687,0.003220528641055155,0.0007755653278125317
