date_price,open,high,low,close,volume,PP,R1,S1,R2,S2,R3,S3
2013-08-07,0.00587384,0.00587384,0.00448605,0.00448605,0.0,0.0049486466666666664,0.005411243333333333,0.004023453333333333,0.006336436666666665,0.0035608566666666666,0.006799033333333333,0.002635663333333333
2013-08-11,0.00419553,0.00437208,0.00419553,0.00437208,0.0,0.00431323,0.0044309300000000005,0.00425438,0.004489780000000001,0.00413668,0.004607480000000001,0.00407783
2013-08-15,0.00439693,0.00439693,0.00332756,0.00332756,0.0,0.0036840166666666668,0.004040473333333334,0.0029711033333333333,0.004753386666666666,0.0026146466666666663,0.005109843333333334,0.0019017333333333328
2013-08-19,0.0029013,0.00619764,0.0029013,0.00555976,0.0,0.004886233333333333,0.006871166666666667,0.003574826666666667,0.008182573333333335,0.0015898933333333334,0.010167506666666666,0.00027848666666666685
2013-08-23,0.00606081,0.00633807,0.0051352,0.0051352,0.0,0.005536156666666667,0.005937113333333333,0.004734243333333333,0.006739026666666668,0.004333286666666667,0.007139983333333333,0.003531373333333333
2013-08-27,0.00552798,0.0064659,0.00552798,0.00641998,0.0,0.006137953333333334,0.006747926666666668,0.0058100066666666676,0.007075873333333335,0.005200033333333334,0.007685846666666668,0.0048720866666666675
2013-08-31,0.00634881,0.00634881,0.00582002,0.00586333,0.0,0.00601072,0.006201419999999999,0.00567263,0.00653951,0.00548193,0.006730209999999999,0.00514384
2013-09-03,0.00580064,0.00580064,0.00562712,0.00567312,0.0,0.005700293333333333,0.005773466666666665,0.005599946666666665,0.005873813333333333,0.005526773333333333,0.005946986666666665,0.005426426666666665
2013-09-07,0.005577,0.006188,0.005577,0.006188,0.0,0.005984333333333334,0.006391666666666667,0.0057806666666666675,0.006595333333333333,0.005373333333333334,0.007002666666666667,0.005169666666666668
2013-09-11,0.00614238,0.00618881,0.00585396,0.00608146,0.0,0.0060414100000000005,0.006228860000000001,0.005894010000000001,0.00637626,0.00570656,0.006563710000000001,0.0055591600000000005
2013-09-15,0.00642623,0.0065889,0.00634135,0.0064294,0.0,0.006453216666666667,0.006565083333333333,0.006317533333333333,0.006700766666666666,0.006205666666666667,0.006812633333333333,0.006069983333333333
2013-09-19,0.00704318,0.0111217,0.00704318,0.0111217,0.0,0.009762193333333334,0.012481206666666668,0.008402686666666668,0.013840713333333334,0.005683673333333333,0.01655972666666667,0.004324166666666667
2013-09-23,0.0101137,0.0104008,0.00974518,0.0100193,0.0,0.010055093333333334,0.010365006666666668,0.009709386666666668,0.010710713333333335,0.009399473333333335,0.011020626666666667,0.00905376666666667
2013-09-27,0.010433,0.011676,0.010433,0.011676,,0.011261666666666668,0.012090333333333337,0.010847333333333336,0.01250466666666667,0.010018666666666667,0.013333333333333338,0.009604333333333335
2013-09-30,0.0143469,0.0143469,0.0110409,0.0110409,0.0,0.012142899999999998,0.013244899999999997,0.009938899999999997,0.015448899999999998,0.008836899999999998,0.016550899999999997,0.006632899999999997
2013-10-03,0.0119368,0.0119368,0.00840092,0.00840092,0.0,0.009579546666666666,0.010758173333333333,0.007222293333333333,0.013115426666666666,0.006043666666666666,0.014294053333333332,0.0036864133333333327
2013-10-07,0.00946689,0.0103753,0.0092795,0.00933073,0.0,0.009661843333333335,0.01004418666666667,0.008948386666666669,0.010757643333333334,0.008566043333333334,0.01113998666666667,0.007852586666666668
2013-10-11,0.00971878,0.010089,0.00906698,0.00906698,0.0,0.009407653333333335,0.00974832666666667,0.00872630666666667,0.010429673333333335,0.008385633333333335,0.01077034666666667,0.007704286666666669
2013-10-15,0.00891616,0.00891616,0.00798699,0.00798699,0.0,0.008296713333333332,0.008606436666666665,0.007677266666666665,0.00922588333333333,0.007367543333333332,0.009535606666666665,0.006748096666666665
2013-10-19,0.00758473,0.00776709,0.00729291,0.00729291,0.0,0.00745097,0.007609030000000001,0.007134850000000001,0.00792515,0.00697679,0.00808321,0.0066606700000000005
2013-10-23,0.00753032,0.00753032,0.00674171,0.0074298,0.0,0.007233943333333333,0.007726176666666666,0.0069375666666666655,0.008022553333333333,0.006445333333333332,0.008514786666666666,0.006148956666666665
2013-10-27,0.00872816,0.00872816,0.00630711,0.00664484,0.0,0.007226703333333333,0.008146296666666667,0.005725246666666666,0.009647753333333332,0.004805653333333333,0.010567346666666666,0.003304196666666666
2013-10-31,0.0063276,0.0063276,0.00593466,0.00599734,0.0,0.006086533333333334,0.006238406666666668,0.005845466666666668,0.006479473333333334,0.005693593333333333,0.006631346666666669,0.005452526666666667
2013-11-03,0.00618308,0.00715258,0.00618308,0.00715258,0.0,0.006829413333333333,0.007475746666666666,0.006506246666666665,0.007798913333333333,0.005859913333333332,0.008445246666666666,0.005536746666666664
2013-11-07,0.00719038,0.00889267,0.0069937,0.00889267,0.0,0.00825968,0.00952566,0.00762669,0.01015865,0.00636071,0.01142463,0.00572772
2013-11-11,0.0105597,0.0105597,0.00837478,0.00837478,0.0,0.009103086666666668,0.009831393333333336,0.007646473333333336,0.011288006666666668,0.006918166666666668,0.012016313333333336,0.005461553333333336
2013-11-15,0.00892624,0.0105099,0.00892624,0.0096295,0.0,0.009688546666666667,0.010450853333333334,0.008867193333333334,0.011272206666666668,0.008104886666666667,0.012034513333333335,0.007283533333333333
2013-11-19,0.00998194,0.0109638,0.0082943,0.0082943,0.0,0.009184133333333332,0.010073966666666665,0.007404466666666665,0.011853633333333334,0.006514633333333332,0.012743466666666665,0.004734966666666665
2013-11-23,0.00728586,0.00995799,0.00728586,0.00995799,0.0,0.009067279999999999,0.010848699999999998,0.008176569999999998,0.011739409999999997,0.006395149999999999,0.013520829999999998,0.005504439999999998
2013-11-27,0.0134786,0.0234877,0.0134786,0.0234877,0.0,0.020151333333333334,0.026824066666666667,0.016814966666666667,0.030160433333333334,0.010142233333333334,0.03683316666666667,0.006805866666666667
2013-11-30,0.0297636,0.0357765,0.0297636,0.0357765,0.0,0.0337722,0.0377808,0.0317679,0.039785100000000004,0.0277593,0.043793700000000005,0.025755
2013-12-03,0.052731,0.057516,0.0491969,0.0491969,0.0,0.05196993333333333,0.054742966666666656,0.04642386666666666,0.060289033333333325,0.04365083333333333,0.06306206666666665,0.038104766666666665
2013-12-07,0.054397,0.054397,0.0346756,0.0346756,0.0,0.0412494,0.047823199999999996,0.028101799999999996,0.06097079999999999,0.021528,0.0675446,0.008380399999999996
2013-12-11,0.034439,0.0437476,0.034439,0.0380613,0.0,0.038749299999999993,0.04305959999999999,0.03375099999999999,0.04805789999999999,0.029440699999999993,0.05236819999999999,0.02444239999999999
2013-12-15,0.034566,0.034566,0.0290606,0.0290606,0.0,0.03089573333333333,0.032730866666666664,0.027225466666666663,0.03640113333333333,0.02539033333333333,0.038236266666666664,0.021720066666666663
2013-12-19,0.0234149,0.0234149,0.0168461,0.0207833,0.0,0.020348099999999997,0.023850099999999996,0.017281299999999996,0.026916899999999997,0.013779299999999998,0.030418899999999995,0.010712499999999996
2013-12-23,0.0214271,0.0231614,0.0214271,0.0231614,0.0,0.0225833,0.0237395,0.022005200000000003,0.024317599999999998,0.020849000000000003,0.025473799999999998,0.020270900000000005
2013-12-27,0.0225342,0.0264432,0.0219629,0.0264432,133863.0,0.024949766666666668,0.027936633333333336,0.023456333333333336,0.029430066666666664,0.02046946666666667,0.032416933333333335,0.018976033333333336
2013-12-31,0.0273354,0.0276683,0.0272621,0.0274381,63399.0,0.02745616666666667,0.02765023333333334,0.02724403333333334,0.02786236666666667,0.02704996666666667,0.02805643333333334,0.026837833333333342
2014-01-03,0.0270432,0.028997,0.0270432,0.0276943,89287.0,0.027911500000000002,0.028779800000000005,0.026826000000000006,0.0298653,0.025957700000000004,0.030733600000000003,0.024872200000000007
2014-01-07,0.0280872,0.0280872,0.0237737,0.0237737,75928.0,0.02521153333333333,0.026649366666666664,0.022335866666666662,0.029525033333333336,0.02089803333333333,0.030962866666666665,0.01802236666666666
2014-01-11,0.0231652,0.0239417,0.0225619,0.0239417,69314.0,0.023481766666666667,0.024401633333333336,0.023021833333333335,0.024861566666666664,0.022101966666666667,0.025781433333333336,0.021642033333333335
2014-01-15,0.0221986,0.0222549,0.021214,0.0222549,25227.0,0.021907933333333334,0.022601866666666668,0.021560966666666667,0.02294883333333333,0.020867033333333333,0.02364276666666667,0.020520066666666666
2014-01-19,0.0210663,0.0213437,0.0204377,0.0213437,17951.0,0.021041699999999997,0.021645699999999993,0.020739699999999993,0.021947699999999997,0.020135699999999996,0.022551699999999994,0.019833699999999992
2014-01-23,0.0207658,0.0207658,0.0191161,0.0191161,81644.0,0.019666,0.0202159,0.018566199999999998,0.021315700000000003,0.0180163,0.0218656,0.016916499999999998
2014-01-27,0.0182854,0.0204128,0.0182854,0.0204128,66064.0,0.019703666666666664,0.02112193333333333,0.01899453333333333,0.021831066666666663,0.017576266666666666,0.023249333333333327,0.016867133333333333
2014-01-31,0.0209537,0.0209537,0.0203371,0.0203371,82570.0,0.020542633333333334,0.020748166666666668,0.02013156666666667,0.02115923333333333,0.019926033333333336,0.021364766666666667,0.01951496666666667
2014-02-03,0.0206331,0.0214641,0.0206331,0.0214641,92102.0,0.0211871,0.0217411,0.0209101,0.0220181,0.020356100000000002,0.022572099999999998,0.020079100000000003
2014-02-07,0.0214894,0.0214894,0.0183476,0.0183476,94078.0,0.019394866666666667,0.020442133333333334,0.017300333333333334,0.02253666666666667,0.016253066666666666,0.023583933333333335,0.014158533333333334
2014-02-11,0.0184492,0.0184492,0.0173264,0.0182464,135739.0,0.018007333333333334,0.01868826666666667,0.017565466666666668,0.019130133333333334,0.016884533333333333,0.01981106666666667,0.016442666666666668
2014-02-15,0.0172474,0.0172474,0.0157666,0.0159131,158770.0,0.016309033333333334,0.01685146666666667,0.015370666666666668,0.01778983333333333,0.014828233333333333,0.01833226666666667,0.013889866666666667
2014-02-19,0.0161888,0.0161888,0.0152173,0.0152173,191498.0,0.015541133333333332,0.015864966666666664,0.014893466666666664,0.016512633333333335,0.014569633333333332,0.016836466666666664,0.013921966666666664
2014-02-23,0.0153568,0.0156294,0.0145808,0.0156294,88774.0,0.015279866666666668,0.015978933333333334,0.014930333333333334,0.016328466666666673,0.014231266666666666,0.017027533333333338,0.013881733333333332
2014-02-27,0.0149639,0.0149639,0.0113426,0.0138436,151039.0,0.013383366666666667,0.015424133333333334,0.011802833333333334,0.017004666666666668,0.009762066666666666,0.019045433333333334,0.008181533333333333
2014-02-28,0.0141288,0.0141288,0.0136833,0.0139152,29209.0,0.0139091,0.0141349,0.013689400000000001,0.0143546,0.013463600000000001,0.0145804,0.013243900000000001
2014-03-07,0.015657,0.0160143,0.0152577,0.0152577,165546.0,0.0155099,0.0157621,0.015005500000000001,0.016266500000000003,0.014753300000000002,0.016518699999999997,0.014248900000000004
2014-03-11,0.0147279,0.0147453,0.0144892,0.0147453,107847.0,0.014659933333333333,0.014830666666666666,0.014574566666666667,0.014916033333333332,0.014403833333333334,0.015086766666666664,0.014318466666666668
2014-03-15,0.0143696,0.0143696,0.0142599,0.0143668,65615.0,0.0143321,0.0144043,0.014294600000000001,0.0144418,0.014222400000000001,0.014513999999999999,0.014184900000000002
2014-03-19,0.0143675,0.0143675,0.0136943,0.014008,109271.0,0.014023266666666666,0.014352233333333332,0.013679033333333332,0.014696466666666665,0.013350066666666665,0.015025433333333333,0.013005833333333331
2014-03-23,0.0136985,0.0136985,0.0127485,0.0127485,179944.0,0.013065166666666664,0.013381833333333329,0.012431833333333328,0.014015166666666665,0.012115166666666663,0.01433183333333333,0.011481833333333327
2014-03-27,0.0125302,0.0127315,0.0110146,0.0110146,229366.0,0.011586899999999999,0.012159199999999998,0.010442299999999998,0.013303799999999998,0.009869999999999999,0.013876099999999999,0.008725399999999998
2014-03-31,0.010733,0.010733,0.00905744,0.00905744,203590.0,0.00961596,0.01017448,0.00849892,0.01129152,0.0079404,0.01185004,0.0068233600000000005
2014-04-03,0.00870306,0.00972158,0.00776135,0.00776135,172873.0,0.00841476,0.00906817,0.00710794,0.01037499,0.00645453,0.0110284,0.00514771
2014-04-07,0.00774317,0.00831574,0.00774317,0.00822231,63143.0,0.00809374,0.00844431,0.00787174,0.00866631,0.00752117,0.009016880000000001,0.00729917
2014-04-11,0.00832457,0.00832457,0.00579149,0.00604461,345888.0,0.006720223333333333,0.0076489566666666665,0.005115876666666666,0.009253303333333334,0.004187143333333333,0.010182036666666667,0.0025827966666666664
2014-04-15,0.0060575,0.00693324,0.0060575,0.00693324,274616.0,0.006641326666666667,0.007225153333333333,0.006349413333333333,0.007517066666666666,0.005765586666666667,0.008100893333333333,0.005473673333333333
2014-04-19,0.0066992,0.00680605,0.00628382,0.00680605,207541.0,0.006631973333333333,0.006980126666666667,0.006457896666666667,0.007154203333333334,0.006109743333333333,0.007502356666666667,0.005935666666666666
2014-04-23,0.00627118,0.00627118,0.00606067,0.00609406,16198.194905550225,0.00614197,0.00622327,0.00601276,0.0063524800000000015,0.0059314599999999995,0.006433780000000001,0.005802249999999999
2014-04-27,0.00597576,0.00597576,0.00476459,0.00476459,23151.139108021587,0.005168313333333333,0.005572036666666666,0.004360866666666666,0.006379483333333334,0.003957143333333333,0.006783206666666666,0.003149696666666666
2014-04-30,0.00508138,0.00543786,0.00508138,0.00543786,17808.351116509773,0.005319033333333333,0.005556686666666666,0.005200206666666666,0.005675513333333333,0.004962553333333333,0.005913166666666666,0.004843726666666666
2014-05-03,0.00530636,0.00530636,0.00503786,0.00515632,3389.4977991215756,0.005166846666666666,0.005295833333333333,0.0050273333333333324,0.005435346666666667,0.004898346666666666,0.0055643333333333335,0.004758833333333332
2014-05-07,0.00495563,0.00667031,0.00495563,0.00660707,36960.91461168966,0.00607767,0.007199710000000001,0.005485030000000001,0.007792349999999999,0.004362990000000001,0.008914390000000001,0.0037703500000000013
2014-05-11,0.00668728,0.00668728,0.00589419,0.00589419,7294.355063269134,0.006158553333333334,0.006422916666666668,0.005629826666666667,0.006951643333333334,0.005365463333333333,0.0072160066666666686,0.004836736666666667
2014-05-15,0.00594224,0.00733007,0.00594224,0.00695696,30870.67167634936,0.00674309,0.007543940000000001,0.00615611,0.008130920000000002,0.00535526,0.008931770000000002,0.00476828
2014-05-19,0.00674425,0.00674425,0.00573035,0.00612097,9404.269972552753,0.006198523333333333,0.006666696666666666,0.005652796666666666,0.007212423333333334,0.005184623333333333,0.007680596666666666,0.004638896666666666
2014-05-23,0.00648745,0.00669617,0.00268621,0.00334091,33235.81583231137,0.004241096666666667,0.005795983333333334,0.0017860233333333335,0.008251056666666668,0.0002311366666666666,0.009805943333333334,-0.002223936666666667
2014-05-27,0.00353098,0.00452163,0.00353098,0.00452163,13600.455453295792,0.004191413333333334,0.004851846666666668,0.003861196666666668,0.005182063333333334,0.003200763333333334,0.005842496666666667,0.0028705466666666683
2014-05-31,0.00453813,0.00453813,0.00389459,0.00414494,6895.486898817265,0.004192553333333333,0.004490516666666666,0.0038469766666666665,0.004836093333333333,0.0035490133333333333,0.005134056666666666,0.003203436666666667
2014-06-03,0.00447473,0.00447473,0.00386625,0.00445135,10743.127576502931,0.00426411,0.00466197,0.00405349,0.0048725899999999996,0.00365563,0.0052704499999999994,0.00344501
2014-06-07,0.00413563,0.00421842,0.0039689,0.0039689,4379.706387667695,0.004052073333333333,0.004135246666666666,0.0038857266666666663,0.004301593333333333,0.0038025533333333333,0.0043847666666666655,0.0036362066666666666
2014-06-11,0.00400337,0.00478355,0.00400337,0.00449846,11143.062664952553,0.0044284599999999995,0.004853549999999999,0.004073369999999999,0.00520864,0.0036482799999999994,0.005633729999999999,0.003293189999999999
2014-06-15,0.00395321,0.00405842,0.00395321,0.0040547,9090.954786210405,0.00402211,0.004091009999999999,0.003985799999999999,0.0041273199999999986,0.0039169,0.004196219999999999,0.0038805899999999997
2014-06-19,0.00423059,0.00426832,0.00415372,0.00415372,9905.498213947021,0.004191919999999999,0.004230119999999999,0.004115519999999998,0.0043065199999999994,0.004077319999999999,0.004344719999999999,0.004000919999999998
2014-06-23,0.004189,0.004189,0.004076,0.004076,104818.0,0.0041136666666666665,0.004151333333333333,0.004038333333333333,0.004226666666666667,0.004000666666666666,0.0042643333333333335,0.003925333333333333
2014-06-27,0.00407,0.00407,0.00394,0.003993,17794.0,0.004001,0.0040620000000000005,0.003932000000000001,0.004131,0.0038710000000000003,0.004192,0.0038020000000000007
2014-06-30,0.003926,0.004028,0.003779,0.003779,20025.999999999996,0.0038619999999999995,0.003944999999999999,0.0036959999999999988,0.004111,0.003612999999999999,0.004194,0.0034469999999999982
2014-07-03,0.00366,0.00366,0.003357,0.003357,142354.99999999997,0.0034580000000000006,0.003559000000000001,0.003256000000000001,0.003761000000000001,0.0031550000000000007,0.003862000000000001,0.002953000000000001
2014-07-07,0.003243,0.003243,0.002807,0.003083,198315.0,0.003044333333333333,0.003281666666666666,0.002845666666666666,0.0034803333333333322,0.002608333333333333,0.0037176666666666656,0.0024096666666666663
2014-07-11,0.003398,0.003419,0.003398,0.003419,216813.99999999997,0.003412,0.0034260000000000002,0.003405,0.0034330000000000003,0.003391,0.0034470000000000004,0.003384
2014-07-15,0.003419,0.003419,0.003419,0.003419,216814.0,0.003419,0.003419,0.003419,0.003419,0.003419,0.003419,0.003419
2014-07-19,0.003419,0.00636,0.003419,0.005259,519611.00000000006,0.005012666666666666,0.006606333333333332,0.003665333333333332,0.007953666666666666,0.002071666666666666,0.009547333333333331,0.000724333333333332
2014-07-23,0.005376,0.006148,0.005361,0.006148,331286.0,0.005885666666666667,0.006410333333333333,0.0056233333333333335,0.006672666666666666,0.005098666666666667,0.0071973333333333325,0.004836333333333334
2014-07-27,0.005926,0.006039,0.005926,0.006024,103330.99999999997,0.005996333333333333,0.0060666666666666655,0.005953666666666665,0.006109333333333332,0.005883333333333332,0.006179666666666666,0.005840666666666665
2014-07-31,0.006159,0.006159,0.005094,0.005208,549848.0,0.005487,0.00588,0.004814999999999999,0.0065520000000000005,0.004421999999999999,0.006945000000000001,0.003749999999999998
2014-08-03,0.005341,0.005341,0.005219,0.005219,71143.00000000003,0.005259666666666667,0.005300333333333334,0.005178333333333333,0.005381666666666668,0.005137666666666666,0.0054223333333333346,0.005056333333333333
2014-08-07,0.004947,0.005343,0.004947,0.005343,222282.0,0.005211,0.005475000000000001,0.005079000000000001,0.005607000000000001,0.004815000000000001,0.005871,0.004683000000000001
