date_price,open,high,low,close,volume,rsv_9,kdjk_9,kdjk,kdjd_9,kdjd,kdjj_9,kdjj
2013-10-27,0.00872816,0.00872816,0.00630711,0.00664484,0.0,4.200731611149044,16.067175553690856,16.067175553690856,31.32972509519073,31.32972509519073,-14.4579235293089,-14.4579235293089
2013-10-31,0.0063276,0.0063276,0.00593466,0.00599734,0.0,0.7451047521231055,10.959818619834937,10.959818619834937,24.539756270072132,24.539756270072132,-16.20005668063945,-16.20005668063945
2013-11-03,0.00618308,0.00715258,0.00618308,0.00715258,0.0,20.29142939018418,14.070355543284684,14.070355543284684,21.04995602780965,21.04995602780965,0.11115457423475306,0.11115457423475306
2013-11-07,0.00719038,0.00889267,0.0069937,0.00889267,0.0,66.61224508179001,31.584318722786456,31.584318722786456,24.561410259468584,24.561410259468584,45.63013564942219,45.63013564942219
2013-11-11,0.0105597,0.0105597,0.00837478,0.00837478,0.0,52.758895058204914,38.642510834592606,38.642510834592606,29.25511045117659,29.25511045117659,57.41731160142464,57.41731160142464
2013-11-15,0.00892624,0.0105099,0.00892624,0.0096295,0.0,79.88774151142475,52.39092106020332,52.39092106020332,36.96704732085216,36.96704732085216,83.23866853890564,83.23866853890564
2013-11-19,0.00998194,0.0109638,0.0082943,0.0082943,0.0,46.91935400485968,50.56706537508877,50.56706537508877,41.500386672264355,41.500386672264355,68.7004227807376,68.7004227807376
2013-11-23,0.00728586,0.00995799,0.00728586,0.00995799,0.0,80.00035791407677,60.37816288808476,60.37816288808476,47.79297874420449,47.79297874420449,85.54853117584528,85.54853117584528
2013-11-27,0.0134786,0.0234877,0.0134786,0.0234877,0.0,100.0,73.58544192538983,73.58544192538983,56.390466471266265,56.390466471266265,107.97539283363696,107.97539283363696
2013-11-30,0.0297636,0.0357765,0.0297636,0.0357765,0.0,100.0,82.39029461692655,82.39029461692655,65.05707585315302,65.05707585315302,117.05673214447361,117.05673214447361
2013-12-03,0.052731,0.057516,0.0491969,0.0491969,0.0,83.7938305477265,82.8581399271932,82.8581399271932,70.99076387783307,70.99076387783307,106.59289202591347,106.59289202591347
2013-12-07,0.054397,0.054397,0.0346756,0.0346756,0.0,54.79144852866953,73.5025761276853,73.5025761276853,71.82803462778381,71.82803462778381,76.85165912748829,76.85165912748829
2013-12-11,0.034439,0.0437476,0.034439,0.0380613,0.0,61.26887163762633,69.42467463099896,69.42467463099896,71.02691462885552,71.02691462885552,66.22019463528585,66.22019463528585
2013-12-15,0.034566,0.034566,0.0290606,0.0290606,0.0,43.34994885540833,60.73309937246875,60.73309937246875,67.5956428767266,67.5956428767266,47.00801236395304,47.00801236395304
2013-12-19,0.0234149,0.0234149,0.0168461,0.0207833,0.0,26.871197253282592,49.445798666073365,49.445798666073365,61.54569480650885,61.54569480650885,25.246006385202406,25.246006385202406
2013-12-23,0.0214271,0.0231614,0.0214271,0.0231614,0.0,31.605605718001183,43.499067683382634,43.499067683382634,55.530152432133434,55.530152432133434,19.436898185881034,19.436898185881034
2013-12-27,0.0225342,0.0264432,0.0219629,0.0264432,133863.0,29.439976020382673,38.812703795715976,38.812703795715976,49.957669553327605,49.957669553327605,16.522772280492717,16.522772280492717
2013-12-31,0.0273354,0.0276683,0.0272621,0.0274381,63399.0,26.043830941310407,34.55641284424745,34.55641284424745,44.82391731696755,44.82391731696755,14.021403898807236,14.021403898807236
2014-01-03,0.0270432,0.028997,0.0270432,0.0276943,89287.0,26.673780855128744,31.928868847874543,31.928868847874543,40.52556782726988,40.52556782726988,14.73547088908387,14.73547088908387
2014-01-07,0.0280872,0.0280872,0.0237737,0.0237737,75928.0,18.448559155705986,27.435432283818358,27.435432283818358,36.16218931278604,36.16218931278604,9.981918225882993,9.981918225882993
2014-01-11,0.0231652,0.0239417,0.0225619,0.0239417,69314.0,26.37622437410554,27.08236298058075,27.08236298058075,33.13558053538428,33.13558053538428,14.975927870973692,14.975927870973692
2014-01-15,0.0221986,0.0222549,0.021214,0.0222549,25227.0,30.52387428822963,28.22953341646371,28.22953341646371,31.50023149574409,31.50023149574409,21.68813725790295,21.68813725790295
2014-01-19,0.0210663,0.0213437,0.0204377,0.0213437,17951.0,37.01454213268154,31.157869655202987,31.157869655202987,31.386110882230387,31.386110882230387,30.701387201148187,30.701387201148187
2014-01-23,0.0207658,0.0207658,0.0191161,0.0191161,81644.0,0.0,20.771913103468655,20.771913103468655,27.848044955976473,27.848044955976473,6.619649398453021,6.619649398453021
2014-01-27,0.0182854,0.0204128,0.0182854,0.0204128,66064.0,19.860711751745754,20.46817931956102,20.46817931956102,25.388089743837988,25.388089743837988,10.62835847100709,10.62835847100709
2014-01-31,0.0209537,0.0209537,0.0203371,0.0203371,82570.0,19.154001269651598,20.03011996959121,20.03011996959121,23.60209981908906,23.60209981908906,12.886160270595518,12.886160270595518
2014-02-03,0.0206331,0.0214641,0.0206331,0.0214641,92102.0,29.67530527652265,23.245181738568355,23.245181738568355,23.483127125582158,23.483127125582158,22.769290964540744,22.769290964540744
2014-02-07,0.0214894,0.0214894,0.0183476,0.0183476,94078.0,0.6345773225325795,15.708313599889763,15.708313599889763,20.891522617018026,20.891522617018026,5.341895565633237,5.341895565633237
2014-02-11,0.0184492,0.0184492,0.0173264,0.0182464,135739.0,13.907154626396393,15.107927275391972,15.107927275391972,18.963657503142674,18.963657503142674,7.39646681989057,7.39646681989057
2014-02-15,0.0172474,0.0172474,0.0157666,0.0159131,158770.0,2.2579103925527604,10.824588314445569,10.824588314445569,16.250634440243637,16.250634440243637,-0.027503937150569868,-0.027503937150569868
2014-02-19,0.0161888,0.0161888,0.0152173,0.0152173,191498.0,0.0,7.216392209630379,7.216392209630379,13.23922036337255,13.23922036337255,-4.829264097853962,-4.829264097853962
2014-02-23,0.0153568,0.0156294,0.0145808,0.0156294,88774.0,15.178183713053325,9.87032271077136,9.87032271077136,12.116254479172152,12.116254479172152,5.378459173969773,5.378459173969773
2014-02-27,0.0149639,0.0149639,0.0113426,0.0138436,151039.0,24.648164938699885,14.796270120080868,14.796270120080868,13.009593026141722,13.009593026141722,18.369624307959157,18.369624307959157
2014-02-28,0.0141288,0.0141288,0.0136833,0.0139152,29209.0,25.353806126069315,18.31544878874368,18.31544878874368,14.778211613675706,14.778211613675706,25.389923138879627,25.389923138879627
2014-03-07,0.015657,0.0160143,0.0152577,0.0152577,165546.0,38.58457838924589,25.071825322244415,25.071825322244415,18.209416183198606,18.209416183198606,38.796643600336026,38.796643600336026
2014-03-11,0.0147279,0.0147453,0.0144892,0.0147453,107847.0,33.53471045058541,27.89278703169141,27.89278703169141,21.437206466029537,21.437206466029537,40.80394816301515,40.80394816301515
2014-03-15,0.0143696,0.0143696,0.0142599,0.0143668,65615.0,42.55480820645599,32.780127423279595,32.780127423279595,25.21818011844622,25.21818011844622,47.904022032946344,47.904022032946344
2014-03-19,0.0143675,0.0143675,0.0136943,0.014008,109271.0,45.13954748679041,36.899934111116536,36.899934111116536,29.11209811600299,29.11209811600299,52.47560610134363,52.47560610134363
2014-03-23,0.0136985,0.0136985,0.0127485,0.0127485,179944.0,29.010358631505095,34.270075617912724,34.270075617912724,30.8314239499729,30.8314239499729,41.14737895379237,41.14737895379237
2014-03-27,0.0125302,0.0127315,0.0110146,0.0110146,229366.0,0.0,22.84671707860848,22.84671707860848,28.169854992851427,28.169854992851427,12.200441250122594,12.200441250122594
2014-03-31,0.010733,0.010733,0.00905744,0.00905744,203590.0,0.0,15.23114471907232,15.23114471907232,23.85695156825839,23.85695156825839,-2.020468979299814,-2.020468979299814
2014-04-03,0.00870306,0.00972158,0.00776135,0.00776135,172873.0,0.0,10.154096479381547,10.154096479381547,19.28933320529944,19.28933320529944,-8.116376972454237,-8.116376972454237
2014-04-07,0.00774317,0.00831574,0.00774317,0.00822231,63143.0,5.792920677102166,8.700371211955087,8.700371211955087,15.759679207517987,15.759679207517987,-5.418244779170713,-5.418244779170713
2014-04-11,0.00832457,0.00832457,0.00579149,0.00604461,345888.0,2.826952995428761,6.742565139779645,6.742565139779645,12.753974518271871,12.753974518271871,-5.2802536172048065,-5.2802536172048065
2014-04-15,0.0060575,0.00693324,0.0060575,0.00693324,274616.0,13.31004148932574,8.931723922961677,8.931723922961677,11.479890986501804,11.479890986501804,3.8353897958814223,3.8353897958814223
2014-04-19,0.0066992,0.00680605,0.00628382,0.00680605,207541.0,11.830210086042346,9.897885977321899,9.897885977321899,10.952555983441835,10.952555983441835,7.788545965082026,7.788545965082026
2014-04-23,0.00627118,0.00627118,0.00606067,0.00609406,16198.194905550225,3.826604493986984,7.874125482876926,7.874125482876926,9.926412483253532,9.926412483253532,3.7695514821237133,3.7695514821237133
2014-04-27,0.00597576,0.00597576,0.00476459,0.00476459,23151.139108021587,0.0,5.249416988584617,5.249416988584617,8.36741398503056,8.36741398503056,-0.9865770043072679,-0.9865770043072679
2014-04-30,0.00508138,0.00543786,0.00508138,0.00543786,17808.351116509773,11.280558808794975,7.259797595321403,7.259797595321403,7.998208521794174,7.998208521794174,5.782975742375861,5.782975742375861
2014-05-03,0.00530636,0.00530636,0.00503786,0.00515632,3389.4977991215756,7.902577975747375,7.47405772213006,7.47405772213006,7.823491588572803,7.823491588572803,6.775189989244575,6.775189989244575
2014-05-07,0.00495563,0.00667031,0.00495563,0.00660707,36960.91461168966,51.755346940151334,22.234487461470486,22.234487461470486,12.627156879538695,12.627156879538695,41.449148625334075,41.449148625334075
2014-05-11,0.00668728,0.00668728,0.00589419,0.00589419,7294.355063269134,31.730515339973813,25.39983008763826,25.39983008763826,16.88471461557188,16.88471461557188,42.43006103177102,42.43006103177102
2014-05-15,0.00594224,0.00733007,0.00594224,0.00695696,30870.67167634936,85.45652275597548,45.418727643750664,45.418727643750664,26.396052291631474,26.396052291631474,83.46407834798904,83.46407834798904
2014-05-19,0.00674425,0.00674425,0.00573035,0.00612097,9404.269972552753,52.870418011444244,47.90262443298185,47.90262443298185,33.5649096720816,33.5649096720816,76.57805395478238,76.57805395478238
2014-05-23,0.00648745,0.00669617,0.00268621,0.00334091,33235.81583231137,14.09818556114956,36.63447814237109,36.63447814237109,34.58809916217809,34.58809916217809,40.72723610275709,40.72723610275709
2014-05-27,0.00353098,0.00452163,0.00353098,0.00452163,13600.455453295792,39.52358598235088,37.597514089031016,37.597514089031016,35.59123747112906,35.59123747112906,41.610067324834915,41.610067324834915
2014-05-31,0.00453813,0.00453813,0.00389459,0.00414494,6895.486898817265,31.41201500475897,35.535681060940334,35.535681060940334,35.572718667732815,35.572718667732815,35.46160584735537,35.46160584735537
2014-06-03,0.00447473,0.00447473,0.00386625,0.00445135,10743.127576502931,38.01018979900341,36.360517306961356,36.360517306961356,35.835318214142326,35.835318214142326,37.410915492599415,37.410915492599415
2014-06-07,0.00413563,0.00421842,0.0039689,0.0039689,4379.706387667695,27.621203050910236,33.447412554944314,33.447412554944314,35.039349661076315,35.039349661076315,30.263538342680306,30.263538342680306
2014-06-11,0.00400337,0.00478355,0.00400337,0.00449846,11143.062664952553,39.0246475991955,35.306490903028035,35.306490903028035,35.12839674172689,35.12839674172689,35.66267922563033,35.66267922563033
2014-06-15,0.00395321,0.00405842,0.00395321,0.0040547,9090.954786210405,29.468803969111896,33.360595258389324,33.360595258389324,34.539129580614365,34.539129580614365,31.003526613939243,31.003526613939243
2014-06-19,0.00423059,0.00426832,0.00415372,0.00415372,9905.498213947021,36.163024514297526,34.29473834369206,34.29473834369206,34.4576658349736,34.4576658349736,33.96888336112899,33.96888336112899
2014-06-23,0.004189,0.004189,0.004076,0.004076,104818.0,34.65845045835868,34.4159757152476,34.4159757152476,34.44376912839826,34.44376912839826,34.360388888946275,34.360388888946275
2014-06-27,0.00407,0.00407,0.00394,0.003993,17794.0,36.88576287153612,35.239238100677106,35.239238100677106,34.7089254524912,34.7089254524912,36.29986339704891,36.29986339704891
2014-06-30,0.003926,0.004028,0.003779,0.003779,20025.999999999996,0.0,23.4928254004514,23.4928254004514,30.9702254351446,30.9702254351446,8.538025331065,8.538025331065
2014-07-03,0.00366,0.00366,0.003357,0.003357,142354.99999999997,0.0,15.661883600300934,15.661883600300934,25.867444823530043,25.867444823530043,-4.749238846157283,-4.749238846157283
2014-07-07,0.003243,0.003243,0.002807,0.003083,198315.0,13.963724671776568,15.095830624126144,15.095830624126144,22.276906757062076,22.276906757062076,0.7336783582542807,0.7336783582542807
2014-07-11,0.003398,0.003419,0.003398,0.003419,216813.99999999997,30.963041663504598,20.384900970585626,20.384900970585626,21.646238161569926,21.646238161569926,17.862226588617027,17.862226588617027
2014-07-15,0.003419,0.003419,0.003419,0.003419,216814.0,41.879944160074466,27.549915367081905,27.549915367081905,23.61413056340725,23.61413056340725,35.42148497443121,35.42148497443121
2014-07-19,0.003419,0.00636,0.003419,0.005259,519611.00000000006,69.01210244863495,41.37064439426625,41.37064439426625,29.532968507026915,29.532968507026915,65.04599616874492,65.04599616874492
2014-07-23,0.005376,0.006148,0.005361,0.006148,331286.0,94.03321137067266,58.924833386401716,58.924833386401716,39.330256800151844,39.330256800151844,98.11398655890147,98.11398655890147
2014-07-27,0.005926,0.006039,0.005926,0.006024,103330.99999999997,90.54320292710385,69.46428989996909,69.46428989996909,49.37493450009092,49.37493450009092,109.64300069972542,109.64300069972542
2014-07-31,0.006159,0.006159,0.005094,0.005208,549848.0,67.57669575007036,68.83509185000284,68.83509185000284,55.86165361672822,55.86165361672822,94.78196831655208,94.78196831655208
2014-08-03,0.005341,0.005341,0.005219,0.005219,71143.00000000003,67.88629327329016,68.51882565776528,68.51882565776528,60.080710963740565,60.080710963740565,85.39505504581471,85.39505504581471
2014-08-07,0.004947,0.005343,0.004947,0.005343,222282.0,71.37630171685898,69.47131767746316,69.47131767746316,63.2109132016481,63.2109132016481,81.99212662909329,81.99212662909329
2014-08-11,0.005461,0.005461,0.004974,0.005219,263952.0,61.4787305874409,66.80712198078908,66.80712198078908,64.40964946136175,64.40964946136175,71.60206701964373,71.60206701964373
2014-08-15,0.005045,0.00542,0.004969,0.00542,302191.0,68.03808228493709,67.21744208217174,67.21744208217174,65.34558033496508,65.34558033496508,70.96116557658507,70.96116557658507
2014-08-19,0.00543,0.00543,0.004977,0.005041,176131.0,55.15130907854472,63.1953977476294,63.1953977476294,64.62885280585319,64.62885280585319,60.328487631181844,60.328487631181844
2014-08-23,0.005271,0.005271,0.005013,0.005013,104533.0,5.445544554455451,43.94544668323808,43.94544668323808,57.73438409831482,57.73438409831482,16.3675718530846,16.3675718530846
2014-08-27,0.005152,0.005152,0.004835,0.005008,165130.99999999997,13.06646525679761,33.65245287442459,33.65245287442459,49.70707369035141,49.70707369035141,1.5432112425709477,1.5432112425709477
2014-08-31,0.005053,0.005053,0.004896,0.004896,111074.00000000001,4.607250755287029,23.97071883471207,23.97071883471207,41.128288738471625,41.128288738471625,-10.344420972807043,-10.344420972807043
2014-09-03,0.005024,0.005024,0.004643,0.004777,192231.00000000003,16.3814180929095,21.440951920777877,21.440951920777877,34.565843132573704,34.565843132573704,-4.808830502813777,-4.808830502813777
2014-09-07,0.004813,0.004873,0.00471,0.00471,88091.99999999999,8.190709046454696,17.024204296003482,17.024204296003482,28.718630187050294,28.718630187050294,-6.364647486090142,-6.364647486090142
2014-09-11,0.004706,0.004747,0.004706,0.004746,110880.00000000003,12.591687041564779,15.546698544523913,15.546698544523913,24.327986306208167,24.327986306208167,-2.015876978844595,-2.015876978844595
2014-09-15,0.004696,0.005166,0.004696,0.005053,343049.99999999994,52.09656925031767,27.729988779788496,27.729988779788496,25.461987130734943,25.461987130734943,32.265992077895596,32.265992077895596
2014-09-19,0.005109,0.005449,0.004943,0.004943,409000.0000000001,37.220843672456596,30.893607077344527,30.893607077344527,27.272527112938135,27.272527112938135,38.13576700615731,38.13576700615731
2014-09-23,0.004787,0.004787,0.004564,0.004595,325619.0,3.502824858757039,21.763346337815364,21.763346337815364,25.43613352123054,25.43613352123054,14.417771970985008,14.417771970985008
2014-09-27,0.004629,0.004716,0.004606,0.004716,224461.0,17.17514124293779,20.23394463952284,20.23394463952284,23.702070560661305,23.702070560661305,13.297692797245908,13.297692797245908
2014-09-30,0.005276,0.005276,0.004654,0.004654,109635.0,10.169491525423712,16.87912693482313,16.87912693482313,21.427756018715247,21.427756018715247,7.781868767038894,7.781868767038894
2014-10-03,0.00477,0.004986,0.00477,0.004986,252266.00000000003,47.683615819209024,27.147289896285095,27.147289896285095,23.334267311238527,23.334267311238527,34.77333506637824,34.77333506637824
2014-10-07,0.004941,0.004941,0.004709,0.004772,145280.0,23.50282485875706,25.932468217109083,25.932468217109083,24.200334279862044,24.200334279862044,29.396736091603152,29.396736091603152
2014-10-11,0.004787,0.004866,0.004758,0.004758,260383.0,21.92090395480224,24.595280129673466,24.595280129673466,24.33198289646585,24.33198289646585,25.121874596088695,25.121874596088695
2014-10-15,0.004837,0.004873,0.004806,0.004825,235615.0,29.491525423728827,26.227361894358587,26.227361894358587,24.963775895763426,24.963775895763426,28.754533891548917,28.754533891548917
2014-10-19,0.004849,0.004967,0.004849,0.004946,56704.00000000001,43.16384180790958,31.872855198875584,31.872855198875584,27.266802330134144,27.266802330134144,41.08496093635846,41.08496093635846
2014-10-23,0.005082,0.005214,0.005082,0.005148,379000.9999999998,82.02247191011229,48.58939410262115,48.58939410262115,34.37433292096314,34.37433292096314,77.01951646593716,77.01951646593716
2014-10-27,0.005076,0.005076,0.004544,0.004897,295672.0,48.224043715846996,48.46761064036309,48.46761064036309,39.07209216076312,39.07209216076312,67.25864759956303,67.25864759956303
2014-10-31,0.004792,0.004891,0.004782,0.004866,153508.00000000003,43.98907103825128,46.97476410632582,46.97476410632582,41.706316142617354,41.706316142617354,57.51166003374274,57.51166003374274
2014-11-03,0.004659,0.004809,0.004659,0.004809,210558.0,39.55223880597011,44.50058900620725,44.50058900620725,42.63774043048065,42.63774043048065,48.22628615766047,48.22628615766047
2014-11-07,0.004805,0.004878,0.004805,0.004874,434943.0000000001,49.25373134328355,46.08496978523268,46.08496978523268,43.786816882064656,43.786816882064656,50.68127559156872,50.68127559156872
2014-11-11,0.004907,0.004935,0.004896,0.004896,796923.9999999999,52.53731343283583,48.2357510011004,48.2357510011004,45.269794921743234,45.269794921743234,54.16766315981472,54.16766315981472
2014-11-15,0.005082,0.005187,0.005043,0.005072,118027.99999999999,78.80597014925375,58.42582405048484,58.42582405048484,49.6551379646571,49.6551379646571,75.96719622214033,75.96719622214033
2014-11-19,0.005182,0.005691,0.005182,0.005691,428109.0000000002,100.0,72.28388270032322,72.28388270032322,57.1980528765458,57.1980528765458,102.45554234787807,102.45554234787807
2014-11-23,0.006075,0.008583,0.006075,0.008583,1281590.0,100.0,81.52258846688214,81.52258846688214,65.3062314066579,65.3062314066579,113.9553025873306,113.9553025873306
2014-11-27,0.008616,0.013901,0.008616,0.013901,5109100.0,100.0,87.68172564458808,87.68172564458808,72.76472948596796,72.76472948596796,117.51571796182833,117.51571796182833
2014-11-30,0.015121,0.015121,0.011226,0.011226,2849490.0000000005,62.77002485184477,79.37782538034031,79.37782538034031,74.96909478409208,74.96909478409208,88.19528657283678,88.19528657283678
2014-12-03,0.012432,0.013201,0.012432,0.013126,1078100.0,80.93098833874977,79.8955463664768,79.8955463664768,76.61124531155365,76.61124531155365,86.46414847632309,86.46414847632309
2014-12-07,0.013321,0.014762,0.013321,0.014762,927939.0000000002,96.51996898022489,85.43702057105949,85.43702057105949,79.55317039805558,79.55317039805558,97.20472091706728,97.20472091706728
2014-12-11,0.013416,0.016374,0.013416,0.016374,1620910.0,100.0,90.291347047373,90.291347047373,83.13256261449472,83.13256261449472,104.60891591312955,104.60891591312955
2014-12-15,0.016374,0.018197,0.016374,0.018197,2622570.0,100.0,93.52756469824865,93.52756469824865,86.59756330907936,86.59756330907936,107.38756747658726,107.38756747658726
2014-12-19,0.021603,0.027913,0.021603,0.023456,6299219.999999998,80.39241564383441,89.14918168011056,89.14918168011056,87.44810276608976,87.44810276608976,92.55133950815213,92.55133950815213
2014-12-23,0.022696,0.025517,0.022696,0.024015,2744640.0,82.15038007143511,86.81624781055207,86.81624781055207,87.23748444757719,87.23748444757719,85.97377453650185,85.97377453650185
2014-12-27,0.023273,0.02534,0.023273,0.024209,751102.0000000001,80.8053065243302,84.81260071514478,84.81260071514478,86.42918987009972,86.42918987009972,81.57942240523491,81.57942240523491
2014-12-31,0.023713,0.024338,0.023713,0.024338,590681.0,78.57613711272246,82.73377951433733,82.73377951433733,85.19738641817892,85.19738641817892,77.80656570665414,77.80656570665414
2015-01-03,0.024376,0.024376,0.02227,0.02227,2145220.0,63.54886635230284,76.33880846032582,76.33880846032582,82.24452709889455,82.24452709889455,64.52737118318836,64.52737118318836
2015-01-07,0.018855,0.02083,0.018855,0.02083,767827.0,51.45970394736843,68.04577362267335,68.04577362267335,77.51160927348748,77.51160927348748,49.114102321045095,49.114102321045095
2015-01-11,0.020683,0.020683,0.018835,0.018835,560386.9999999998,37.380147616748296,57.823898287365,57.823898287365,70.94903894477999,70.94903894477999,31.573616972535007,31.573616972535007
2015-01-15,0.018523,0.018523,0.014167,0.016491,2312720.000000001,16.906736505165124,44.18484435996504,44.18484435996504,62.027640749841666,62.027640749841666,8.49925158021179,8.49925158021179
2015-01-19,0.016426,0.016426,0.015384,0.015999,1083590.0,13.327513458460633,33.8990673927969,33.8990673927969,52.65144963082674,52.65144963082674,-3.6056970832627684,-3.6056970832627684
2015-01-23,0.016109,0.016985,0.016109,0.016724,1070460.0,22.528634361233465,30.108923048942422,30.108923048942422,45.137274103531965,45.137274103531965,0.05222093976334463,0.05222093976334463
2015-01-27,0.016754,0.016754,0.015807,0.015807,1331190.0,14.678242190996157,24.965362762960332,24.965362762960332,38.413303656674756,38.413303656674756,-1.9305190244685093,-1.9305190244685093
2015-01-31,0.014986,0.014986,0.014409,0.014409,519001.99999999994,2.3704574395141464,17.433727655144935,17.433727655144935,31.420111656164813,31.420111656164813,-10.539040346894822,-10.539040346894822
2015-02-03,0.014154,0.014154,0.01303,0.01303,1285370.0,0.0,11.622485103429955,11.622485103429955,24.820902805253194,24.820902805253194,-14.774350300216518,-14.774350300216518
2015-02-07,0.013472,0.015242,0.013472,0.014572,532315.0,19.769230769230763,14.338066992030225,14.338066992030225,21.326624200845536,21.326624200845536,0.3609525743996045,0.3609525743996045
2015-02-11,0.014452,0.014452,0.013651,0.013761,437298.99999999994,9.551809747811326,12.742647910623923,12.742647910623923,18.465298770771664,18.465298770771664,1.2973461903284402,1.2973461903284402
2015-02-15,0.014057,0.015,0.013711,0.013711,1140340.0,12.397596941561972,12.627630920936603,12.627630920936603,16.51940948749331,16.51940948749331,4.844073787823191,4.844073787823191
2015-02-19,0.01379,0.013988,0.013767,0.01377,296507.00000000006,18.710493046776214,14.655251629549806,14.655251629549806,15.898023534845473,15.898023534845473,12.169707818958468,12.169707818958468
2015-02-23,0.013504,0.013504,0.013132,0.013333,432861.00000000006,7.661188369152956,12.32389720941752,12.32389720941752,14.706648093036154,14.706648093036154,7.558395442180249,7.558395442180249
2015-02-27,0.013398,0.013434,0.013293,0.013434,980864.0000000001,10.848549946294298,11.832114788376444,11.832114788376444,13.74847032481625,13.74847032481625,7.9994037154968325,7.9994037154968325
2015-02-28,0.013025,0.013025,0.010593,0.010593,530067.9999999999,0.0,7.888076525584296,7.888076525584296,11.795005725072265,11.795005725072265,0.07421812660835769,0.07421812660835769
2015-03-07,0.009903,0.011531,0.009903,0.010579,1136159.9999999998,12.661547106199652,9.479233385789414,9.479233385789414,11.02308161197798,11.02308161197798,6.391536933412279,6.391536933412279
2015-03-11,0.010461,0.010688,0.010081,0.010081,1233900.0,3.333957669975639,7.4308081471848215,7.4308081471848215,9.825657123713594,9.825657123713594,2.641110194127279,2.641110194127279
