date_price,open,high,low,close,volume,rs_14,rsi_14
2014-04-11,0.00832457,0.00832457,0.00579149,0.00604461,345888.0,0.43532855854187075,30.329540644276918
2014-04-15,0.0060575,0.00693324,0.0060575,0.00693324,274616.0,0.49508337608132386,33.11409811665207
2014-04-19,0.0066992,0.00680605,0.00628382,0.00680605,207541.0,0.49056496094849816,32.9113439401081
2014-04-23,0.00627118,0.00627118,0.00606067,0.00609406,16198.194905550225,0.4649820709664619,31.739778948947063
2014-04-27,0.00597576,0.00597576,0.00476459,0.00476459,23151.139108021587,0.4208485805676973,29.619523594804747
2014-04-30,0.00508138,0.00543786,0.00508138,0.00543786,17808.351116509773,0.47261253824803134,32.09347509768584
2014-05-03,0.00530636,0.00530636,0.00503786,0.00515632,3389.4977991215756,0.46184638521681226,31.593359595598955
2014-05-07,0.00495563,0.00667031,0.00495563,0.00660707,36960.91461168966,0.5882595970680345,37.03800047259125
2014-05-11,0.00668728,0.00668728,0.00589419,0.00589419,7294.355063269134,0.5513747589657979,35.54104227745488
2014-05-15,0.00594224,0.00733007,0.00594224,0.00695696,30870.67167634936,0.6520415905522611,39.46883627392758
2014-05-19,0.00674425,0.00674425,0.00573035,0.00612097,9404.269972552753,0.600806500711003,37.53148806205828
2014-05-23,0.00648745,0.00669617,0.00268621,0.00334091,33235.81583231137,0.4688658608637237,31.920264018391777
2014-05-27,0.00353098,0.00452163,0.00353098,0.00452163,13600.455453295792,0.5693092589436692,36.27769706315769
2014-05-31,0.00453813,0.00453813,0.00389459,0.00414494,6895.486898817265,0.5503178641297383,35.497098811968854
2014-06-03,0.00447473,0.00447473,0.00386625,0.00445135,10743.127576502931,0.5795400125708294,36.69042936288655
2014-06-07,0.00413563,0.00421842,0.0039689,0.0039689,4379.706387667695,0.5521793648350022,35.57445597749583
2014-06-11,0.00400337,0.00478355,0.00400337,0.00449846,11143.062664952553,0.6079865984497222,37.810426967232736
2014-06-15,0.00395321,0.00405842,0.00395321,0.0040547,9090.954786210405,0.578834963704728,36.66215766760668
2014-06-19,0.00423059,0.00426832,0.00415372,0.00415372,9905.498213947021,0.5903569766783002,37.121035423842365
2014-06-23,0.004189,0.004189,0.004076,0.004076,104818.0,0.5846628332794146,36.8950934546418
2014-06-27,0.00407,0.00407,0.00394,0.003993,17794.0,0.5782484024611878,36.63861794882495
2014-06-30,0.003926,0.004028,0.003779,0.003779,20025.999999999996,0.5611539563991197,35.944818517031436
2014-07-03,0.00366,0.00366,0.003357,0.003357,142354.99999999997,0.5280055654767114,34.555212193352375
2014-07-07,0.003243,0.003243,0.002807,0.003083,198315.0,0.5070613671858989,33.64570137795536
2014-07-11,0.003398,0.003419,0.003398,0.003419,216813.99999999997,0.5594453648802405,35.87463706515962
2014-07-15,0.003419,0.003419,0.003419,0.003419,216814.0,0.5594453648802404,35.87463706515962
2014-07-19,0.003419,0.00636,0.003419,0.005259,519611.00000000006,0.8921405770612658,47.14980418880257
2014-07-23,0.005376,0.006148,0.005361,0.006148,331286.0,1.0652477932320452,51.579660161019575
2014-07-27,0.005926,0.006039,0.005926,0.006024,103330.99999999997,1.03825039668872,50.9383144669286
2014-07-31,0.006159,0.006159,0.005094,0.005208,549848.0,0.8801660057442056,46.813207081457634
2014-08-03,0.005341,0.005341,0.005219,0.005219,71143.00000000003,0.8823764221456455,46.875662687054906
2014-08-07,0.004947,0.005343,0.004947,0.005343,222282.0,0.9092105681099816,47.62233057457106
2014-08-11,0.005461,0.005461,0.004974,0.005219,263952.0,0.8836738853155198,46.91225440902168
2014-08-15,0.005045,0.00542,0.004969,0.00542,302191.0,0.9327035657343444,48.259007861868206
2014-08-19,0.00543,0.00543,0.004977,0.005041,176131.0,0.8482512775881991,45.8948027183344
2014-08-23,0.005271,0.005271,0.005013,0.005013,104533.0,0.8421842162410812,45.71661231358998
2014-08-27,0.005152,0.005152,0.004835,0.005008,165130.99999999997,0.8410274098738734,45.68250344146105
2014-08-31,0.005053,0.005053,0.004896,0.004896,111074.00000000001,0.814053781348889,44.874842726194
2014-09-03,0.005024,0.005024,0.004643,0.004777,192231.00000000003,0.7852371198089763,43.985032077587434
2014-09-07,0.004813,0.004873,0.00471,0.00471,88091.99999999999,0.7687372313783171,43.46248938171931
2014-09-11,0.004706,0.004747,0.004706,0.004746,110880.00000000003,0.780896083250631,43.84849237386599
2014-09-15,0.004696,0.005166,0.004696,0.005053,343049.99999999994,0.8925600690352574,47.161518603224295
2014-09-19,0.005109,0.005449,0.004943,0.004943,409000.0000000001,0.8556904374975234,46.11170161826441
2014-09-23,0.004787,0.004787,0.004564,0.004595,325619.0,0.7501219157980996,42.861123503846024
2014-09-27,0.004629,0.004716,0.004606,0.004716,224461.0,0.7963183623896894,44.33058076243936
2014-09-30,0.005276,0.005276,0.004654,0.004654,109635.0,0.7765234248826036,43.71028346749314
2014-10-03,0.00477,0.004986,0.00477,0.004986,252266.00000000003,0.9198736840009389,47.913239900448005
2014-10-07,0.004941,0.004941,0.004709,0.004772,145280.0,0.8366228527314258,45.552240161184976
2014-10-11,0.004787,0.004866,0.004758,0.004758,260383.0,0.8313222078181524,45.394644605363816
2014-10-15,0.004837,0.004873,0.004806,0.004825,235615.0,0.8639757605031971,46.35123368074052
2014-10-19,0.004849,0.004967,0.004849,0.004946,56704.00000000001,0.9274833589514931,48.118877636174396
2014-10-23,0.005082,0.005214,0.005082,0.005148,379000.9999999998,1.0416597660791356,51.02024261758216
2014-10-27,0.005076,0.005076,0.004544,0.004897,295672.0,0.9036020690038038,47.46801254931806
2014-10-31,0.004792,0.004891,0.004782,0.004866,153508.00000000003,0.8879491447463621,47.03247156933638
2014-11-03,0.004659,0.004809,0.004659,0.004809,210558.0,0.8585010669651265,46.193197422642946
2014-11-07,0.004805,0.004878,0.004805,0.004874,434943.0000000001,0.8992289693017651,47.34705419075188
2014-11-11,0.004907,0.004935,0.004896,0.004896,796923.9999999999,0.9140741692067178,47.75542055329826
2014-11-15,0.005082,0.005187,0.005043,0.005072,118027.99999999999,1.0419712760801532,51.027714654261025
2014-11-19,0.005182,0.005691,0.005182,0.005691,428109.0000000002,1.5263927481803239,60.41787244994799
2014-11-23,0.006075,0.008583,0.006075,0.008583,1281590.0,3.9637304594257223,79.85386176436955
2014-11-27,0.008616,0.013901,0.008616,0.013901,5109100.0,8.790431897813912,89.78594600894688
2014-11-30,0.015121,0.015121,0.011226,0.011226,2849490.0000000005,2.431902304714521,70.86164141018041
2014-12-03,0.012432,0.013201,0.012432,0.013126,1078100.0,2.985202700878769,74.90717348506534
2014-12-07,0.013321,0.014762,0.013321,0.014762,927939.0000000002,3.498271213985892,77.76923728185109
2014-12-11,0.013416,0.016374,0.013416,0.016374,1620910.0,4.042700883150907,80.16935719226807
2014-12-15,0.016374,0.018197,0.016374,0.018197,2622570.0,4.705753661182474,82.47383151496314
2014-12-19,0.021603,0.027913,0.021603,0.023456,6299219.999999998,6.765668587354555,87.12280869636417
2014-12-23,0.022696,0.025517,0.022696,0.024015,2744640.0,7.001467938097203,87.50229323248647
2014-12-27,0.023273,0.02534,0.023273,0.024209,751102.0000000001,7.089596606958774,87.63844418225024
2014-12-31,0.023713,0.024338,0.023713,0.024338,590681.0,7.1527053999659085,87.73413301547507
2015-01-03,0.024376,0.024376,0.02227,0.02227,2145220.0,3.4231325373172985,77.39158861817612
2015-01-07,0.018855,0.02083,0.018855,0.02083,767827.0,2.4609010716336654,71.10579067988311
2015-01-11,0.020683,0.020683,0.018835,0.018835,560386.9999999998,1.7337703396972186,63.420482493392036
2015-01-15,0.018523,0.018523,0.014167,0.016491,2312720.000000001,1.2619632650896768,55.79061714070965
2015-01-19,0.016426,0.016426,0.015384,0.015999,1083590.0,1.1888347825679253,54.31359150703886
2015-01-23,0.016109,0.016985,0.016109,0.016724,1070460.0,1.2807944592426177,56.155628318561
2015-01-27,0.016754,0.016754,0.015807,0.015807,1331190.0,1.1382206046400016,53.2321408824716
2015-01-31,0.014986,0.014986,0.014409,0.014409,519001.99999999994,0.9623422057219465,49.040488601624936
2015-02-03,0.014154,0.014154,0.01303,0.01303,1285370.0,0.8266514475786286,45.255018338305355
2015-02-07,0.013472,0.015242,0.013472,0.014572,532315.0,0.9964466936586348,49.91100923574239
2015-02-11,0.014452,0.014452,0.013651,0.013761,437298.99999999994,0.9090243936471979,47.617222528545255
2015-02-15,0.014057,0.015,0.013711,0.013711,1140340.0,0.9037599186435836,47.4723682221184
2015-02-19,0.01379,0.013988,0.013767,0.01377,296507.00000000006,0.911119383249264,47.67464509203967
2015-02-23,0.013504,0.013504,0.013132,0.013333,432861.00000000006,0.8605996009927006,46.25388506659563
2015-02-27,0.013398,0.013434,0.013293,0.013434,980864.0000000001,0.8744006088862322,46.649611867433215
2015-02-28,0.013025,0.013025,0.010593,0.010593,530067.9999999999,0.6166146801657593,38.14234076499508
2015-03-07,0.009903,0.011531,0.009903,0.010579,1136159.9999999998,0.6156514609100574,38.10546245929031
2015-03-11,0.010461,0.010688,0.010081,0.010081,1233900.0,0.5808905160814208,36.74451267639227
2015-03-15,0.010354,0.011083,0.010354,0.010828,409911.9999999998,0.6720984463109839,40.19490884605392
2015-03-19,0.010973,0.010973,0.010491,0.010491,2781010.0000000014,0.6435797949542985,39.15719802166307
2015-03-23,0.010441,0.010441,0.010182,0.010298,652545.0,0.6271666744776686,38.543480782569084
2015-03-27,0.009801,0.009801,0.008749,0.008933,469718.0,0.5251576728350971,34.43300861207929
2015-03-31,0.008869,0.008869,0.008869,0.008869,410183.00000000006,0.5208798276011194,34.24858546665729
2015-04-03,0.007641,0.008722,0.007641,0.008722,1008220.0,0.5105918206085317,33.80078017388199
2015-04-07,0.008848,0.00906441,0.00871569,0.00906441,975135.9998169838,0.5601376953590614,35.903093491382336
2015-04-11,0.00918953,0.00918953,0.00838797,0.00838797,291629.27899655263,0.506724681562149,33.630874157897566
2015-04-15,0.00859406,0.00859406,0.00790082,0.00790082,364410.9240620249,0.471830246585452,32.057382139011395
2015-04-19,0.00805048,0.00805048,0.00776275,0.00776275,227824.29629224056,0.4621171545491041,31.606027814618884
2015-04-23,0.00793335,0.00803162,0.00793335,0.00802019,369870.03604514967,0.5034535983593371,33.48647400283835
2015-04-27,0.00808015,0.00808015,0.00771786,0.00775848,787016.9210178633,0.4816564602900838,32.50797153044394
2015-04-30,0.00761147,0.00802729,0.00761147,0.00802729,583316.9814553239,0.5295470089609483,34.62116599611281
2015-05-03,0.00802685,0.00806021,0.00802685,0.00803745,435646.4558642411,0.531496327365124,34.70438145154037
2015-05-07,0.00801744,0.00801744,0.00752393,0.00752393,2159727.763731245,0.48051214167624456,32.45580553849466
2015-05-11,0.00753804,0.00756139,0.00735991,0.00735991,441133.09154917795,0.4651636700417313,31.748239432423446
2015-05-15,0.00721321,0.00721321,0.00660369,0.00665844,252413.897106626,0.40550734780628217,28.851314682858003
2015-05-19,0.00658501,0.00658501,0.00573768,0.00653416,990976.8542198602,0.3958217339576854,28.357613606959703
2015-05-23,0.00662716,0.00676712,0.00655908,0.00676712,303130.7415894043,0.4440379604726421,30.74974291723646
2015-05-27,0.0068018,0.00690941,0.00678055,0.00689616,399468.5659285029,0.4728000808012757,32.10212213894293
2015-05-31,0.00777888,0.00896311,0.00777888,0.00824672,244931.68752303548,0.7969867189543534,44.35128599159103
2015-06-03,0.00759258,0.00798391,0.00759258,0.00798391,392910.0969218898,0.7462861121418424,42.73561514078085
2015-06-07,0.00786445,0.00794802,0.00786445,0.00787099,86381.1970594653,0.7249467302870348,42.02719524946734
2015-06-11,0.00800516,0.00804259,0.007996,0.00804259,194272.22848790258,0.7717426053209846,43.5583929066925
2015-06-15,0.00805761,0.00856177,0.00805761,0.00856177,640139.2901228141,0.9242155986873837,48.030771568313
2015-06-19,0.00929861,0.01115767,0.00929861,0.01115767,1169680.8483646053,1.7452240245064565,63.57310037093303
2015-06-23,0.01098643,0.01098643,0.01028666,0.01063804,483624.16409713734,1.4827909942172741,59.72274741091284
2015-06-27,0.01087344,0.01150953,0.01087344,0.01150953,238725.857364381,1.7543850043077471,63.69425485413113
2015-06-30,0.01149417,0.01195496,0.0113764,0.0113764,871943.7893745872,1.6793507108934045,62.677524971467456
2015-07-03,0.01121959,0.01121959,0.01103057,0.0110989,230127.83104942727,1.532243359157145,60.509324809411325
2015-07-07,0.01078849,0.01078849,0.00956565,0.00956565,589050.5505818891,1.007241171123234,50.18037621057718
2015-07-11,0.00940059,0.00940059,0.00849707,0.00849707,387291.1748615453,0.801200359249916,44.48146787976238
2015-07-15,0.00857493,0.00861325,0.00847805,0.00847805,488721.9921842279,0.7980710427444838,44.38484485720591
2015-07-19,0.00809466,0.00809466,0.00801398,0.00808229,82839.01838655573,0.7338439666308967,42.32468323299351
2015-07-23,0.00793408,0.00793408,0.00747635,0.00747635,164563.0460961247,0.6478735105984146,39.31573063293818
2015-07-27,0.00767252,0.00854455,0.00767252,0.00854455,647154.0555785535,0.8702829097835869,46.53215324970748
2015-07-31,0.00843525,0.00849708,0.00843525,0.0084392,400814.27749806433,0.8501993562440774,45.95177019032102
2015-08-03,0.00823269,0.00827951,0.00822159,0.00827951,225601.40006540235,0.8193341608919296,45.034836288142394
2015-08-07,0.008252,0.008252,0.00801251,0.00813815,361106.80803249666,0.791926825671063,44.19414980154072
2015-08-11,0.00844904,0.00880893,0.00844904,0.00863715,280076.1766491129,0.9190909021927959,47.891994128189666
2015-08-15,0.00832592,0.00844532,0.00816806,0.00844532,152896.28340020854,0.8731244227457258,46.6132634940424
2015-08-19,0.00831692,0.00831692,0.00774585,0.00774585,484796.70557947777,0.7297989842709285,42.189814591579406
2015-08-23,0.00786011,0.00787055,0.00755794,0.00755794,136890.97686257938,0.6967113649044394,41.06245642691731
2015-08-27,0.00737444,0.0075426,0.00711903,0.0075426,196102.91337723954,0.6939453933210109,40.96621981187471
2015-08-31,0.00740992,0.00805132,0.00740992,0.0078805,606628.4956923085,0.7881218474527008,44.07539947993103
2015-09-03,0.00779858,0.00779858,0.00740226,0.00740226,319693.8551505453,0.6891924756613221,40.80011517879287
2015-09-07,0.00733117,0.00790955,0.00733117,0.00790955,232682.327698686,0.832585152301841,45.432276435071095
2015-09-11,0.00782677,0.008419,0.00765743,0.008419,77327.99999999999,0.9876655550457082,49.68972534330585
2015-09-15,0.008214,0.008538,0.007412,0.007716,680532.0,0.8026800044964877,44.527037660279966
2015-09-19,0.007426,0.007529,0.007367,0.007482,441676.00000000006,0.7521796209013307,42.92822561846744
2015-09-23,0.007635,0.007635,0.006675,0.006675,973293.0000000001,0.6097111586871634,37.87705361901244
2015-09-27,0.006694,0.006694,0.006506,0.006536,270173.0,0.5890168537453322,37.06800543726218
2015-09-30,0.006304,0.006304,0.005512,0.005512,742543.9999999999,0.46405759831573473,31.696676336340232
2015-10-03,0.005446,0.005862,0.005446,0.005539,405103.9999999999,0.4700816570574665,31.97656775055529
2015-10-07,0.00524,0.005451,0.005019,0.005451,308791.00000000006,0.46034793394988033,31.52316809219245
2015-10-11,0.005451,0.005451,0.005053,0.005053,526102.0,0.4181736754116508,29.486774621611005
2015-10-15,0.005053,0.005446,0.005053,0.005394,440223.0000000001,0.5027049170098478,33.453335469890746
2015-10-19,0.005395,0.005395,0.004975,0.005044,302750.99999999994,0.45974778827366264,31.495015232554167
2015-10-23,0.004735,0.004735,0.004673,0.004673,296182.0000000001,0.41888675975214357,29.52221217606656
2015-10-27,0.004641,0.00467,0.00459,0.00464,360357.0,0.4153506216005759,29.346129168394256
2015-10-31,0.004664,0.004837,0.004637,0.004688,314981.0000000001,0.4285740653289945,30.000129200882256
2015-11-03,0.004918,0.005362,0.004918,0.005362,1025490.0000000001,0.6285362688888616,38.59516554198129
2015-11-07,0.004919,0.004919,0.004522,0.004693,363671.0,0.5178480994232897,34.117254527646566
2015-11-11,0.004649,0.004649,0.004236,0.004236,453354.0000000002,0.4584542309579809,31.43425561300245
2015-11-15,0.004503,0.004503,0.004165,0.004165,274004.0,0.4498223179017982,31.026030731323473
2015-11-19,0.004176,0.004264,0.004176,0.004226,176114.0,0.4672430836878134,31.84496753690128
2015-11-23,0.004221,0.004288,0.004221,0.004288,311516.0,0.4863114628836034,32.71935089164333
2015-11-27,0.004237,0.004313,0.004237,0.004287,205816.0,0.4861504437593983,32.712061272183306
2015-11-30,0.004237,0.004293,0.004206,0.004206,272886.0,0.47250343024445496,32.088443431742164
2015-12-03,0.004087,0.00426,0.004087,0.00426,138497.0,0.49265738872100323,33.00538974607838
2015-12-07,0.004773,0.005508,0.004773,0.005508,755691.9999999998,0.9942670219150933,49.8562635288578
2015-12-11,0.006677,0.008549,0.006677,0.008445,3438319.9999999995,2.2655432113674228,69.37722347329597
2015-12-15,0.008466,0.008787,0.006684,0.006684,4949919.999999998,1.2442019423083315,55.44073012558645
2015-12-19,0.006754,0.006754,0.006284,0.006284,469068.0,1.1206232800290696,52.84405252844852
2015-12-23,0.00624,0.006271,0.006028,0.006028,363393.0,1.0488240310376127,51.191513529175225
2015-12-27,0.005971,0.006488,0.005971,0.006355,472464.99999999977,1.1369599083752906,53.2045502547453
2015-12-31,0.006338,0.006338,0.006043,0.006043,375142.00000000006,1.0425453009150418,51.041477535308076
2016-01-03,0.00594,0.006072,0.00594,0.006008,291194.0,1.0321902573523394,50.79200894787968
2016-01-07,0.00596,0.006042,0.00596,0.006008,320954.0,1.0321902573523394,50.79200894787968
2016-01-11,0.005941,0.005995,0.005901,0.005901,217803.99999999997,0.9970770254605141,49.9268186829496
2016-01-15,0.005883,0.005883,0.005474,0.005474,724813.0000000001,0.8698998728725835,46.52120070665726
2016-01-19,0.00511,0.005331,0.00511,0.005271,220146.0,0.8165750593744551,44.9513525554868
2016-01-23,0.005369,0.005369,0.005104,0.005147,327528.0,0.7849233158286871,43.97518419239599
2016-01-27,0.005222,0.00536,0.005127,0.00536,764678.0000000002,0.8566274388877441,46.13889792563481
2016-01-31,0.006234,0.006887,0.006234,0.006405,957897.9999999999,1.2354758752741657,55.2667952689332
2016-02-03,0.006551,0.006881,0.006551,0.006881,803020.0,1.4213165804695365,58.70015478083076
2016-02-07,0.006977,0.008349,0.006977,0.008349,2471040.0,2.0385431760052932,67.08949183619374
2016-02-11,0.007991,0.007991,0.007778,0.00781,549705.9999999999,1.6386246613654463,62.101468441422206
2016-02-15,0.007941,0.008617,0.007941,0.008617,749244.0,1.9549405807728204,66.15837196501377
2016-02-19,0.008452,0.008452,0.007989,0.008247,717553.9999999998,1.6908573145717516,62.83712277924519
2016-02-23,0.008295,0.008295,0.00797,0.00797,829951.9999999999,1.524791406375129,60.392767597553295
2016-02-27,0.008069,0.008069,0.007974,0.007974,417091.0,1.5263187558854108,60.41671314554583
2016-02-29,0.007887,0.00793,0.007887,0.00793,699525.0,1.4991935217580128,59.98709218417916
2016-03-03,0.007975,0.008048,0.007975,0.008048,678271.9999999999,1.5505200948274174,60.79231047706505
2016-03-07,0.008136,0.008136,0.007859,0.007922,579040.0,1.4641053564774789,59.41731966243791
2016-03-11,0.007955,0.008808,0.007955,0.008808,2796150.0,1.886149890836853,65.35176488321453
2016-03-15,0.008676,0.008676,0.008175,0.008175,284630.0,1.4238070871971018,58.742591137630384
2016-03-19,0.008207,0.008283,0.008018,0.008018,163982.00000000003,1.3363133755340997,57.19752279501493
2016-03-23,0.007964,0.00833,0.007964,0.00833,1025449.9999999999,1.4678253551683587,59.47849397423107
2016-03-27,0.008231,0.008231,0.008029,0.008029,419730.0,1.291377953296909,56.35813818662401
2016-03-31,0.007561,0.007563,0.00733,0.007389,1045170.0,1.0126409986277534,50.314040075611395
2016-04-03,0.007421,0.007506,0.007421,0.007506,266345.0,1.0551354037787706,51.34140562411102
2016-04-07,0.007494,0.007494,0.006877,0.006877,1446380.0,0.8468003880809625,45.85229641200613
2016-04-11,0.006671,0.006671,0.005927,0.006068,1807669.9999999998,0.6649462542707839,39.93800115559996
2016-04-15,0.005877,0.006373,0.005707,0.006373,155910.0,0.752138553575146,42.926887947328545
2016-04-19,0.006489,0.00713,0.006489,0.00713,403883.0,0.9851937838469317,49.627083857668126
2016-04-23,0.007245,0.007475,0.007245,0.007347,316474.00000000006,1.0571399061480886,51.388819155598426
2016-04-27,0.007254,0.007277,0.006743,0.006743,865930.0,0.8696017347038503,46.512672649054714
2016-04-30,0.006689,0.006813,0.006689,0.006813,410256.0,0.8917430284935474,47.138697754507895
2016-05-03,0.006796,0.006796,0.006559,0.006559,331478.99999999994,0.820732162764908,45.07703986063328
2016-05-07,0.006314,0.006486,0.006193,0.006486,385986.00000000006,0.8009903869669928,44.474995133978624
2016-05-11,0.006403,0.006403,0.006192,0.006192,470955.9999999999,0.7253203764171124,42.039750201255345
2016-05-15,0.006166,0.006166,0.006058,0.006058,311439.0,0.6931776159452904,40.93945073555048
2016-05-19,0.006023,0.00604,0.006023,0.00604,793191.0,0.6887621659893987,40.78503058989791
2016-05-23,0.006082,0.006082,0.005908,0.005908,509675.0,0.6557730909977866,39.60525113997418
2016-05-27,0.005956,0.005956,0.005671,0.005676,1069750.0,0.6012644771018009,37.54935463191289
2016-05-31,0.005679,0.005754,0.005644,0.005705,841980.9999999999,0.6124538627676492,37.98272167095812
